SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,41 Birch St,East Millinocket,ME,04430,124900,3,1.5,East Millinocket,1307,10454,1955,2,96,,Active,,,https://www.redfin.com/ME/East-Millinocket/41-Birch-St-04430/home/100066313,MREIS,1577875,N,Y,45.6306524,-68.5742197
MLS Listing,,Vacant Land,35 Branch Rd,Winn,ME,04495,29900,,,Winn,,518364,,2,,,Active,,,https://www.redfin.com/ME/Winn/35-Branch-RD-Unknown/home/188635159,MREIS,1577864,N,Y,45.4512875,-68.3326305
MLS Listing,,Single Family Residential,24 Hayes St,Old Town,ME,04468,75000,3,1.5,Old Town,1662,13068,1908,2,45,,Active,,,https://www.redfin.com/ME/Old-Town/24-Hayes-St-04468/home/100239655,MREIS,1577817,N,Y,44.935048,-68.639813
MLS Listing,,Single Family Residential,19 Pattagumpus Rd,Medway,ME,04460,144900,2,1.0,Medway,720,59241,1965,3,201,,Active,,,https://www.redfin.com/ME/Medway/19-Pattagumpus-Rd-04460/home/100065984,MREIS,1577816,N,Y,45.6122386,-68.5466571
MLS Listing,,Single Family Residential,345 Fourth St,Old Town,ME,04468,89000,5,2.0,Old Town,3012,6098,1900,3,30,,Active,,,https://www.redfin.com/ME/Old-Town/345-4th-St-04468/home/100239349,MREIS,1577809,N,Y,44.9337348,-68.6498664
MLS Listing,,Single Family Residential,19 Clewleyville Rd,Eddington,ME,04428,265000,3,1.5,Eddington,1100,51400,1900,3,241,,Active,,,https://www.redfin.com/ME/Eddington/19-Clewleyville-Rd-04428/home/66710757,MREIS,1577804,N,Y,44.8201553,-68.6958016
MLS Listing,,Single Family Residential,1702 Union St St,Bangor,ME,04401,289900,4,2.0,Bangor,2516,65340,1900,4,115,,Active,,,https://www.redfin.com/ME/Bangor/1702-Union-St-04401/home/177543143,MREIS,1577770,N,Y,44.8288469,-68.8352708
MLS Listing,,Single Family Residential,2920 Lee Rd,Lee,ME,04455,145000,3,1.0,Lee,1170,49222,1960,4,124,,Active,,,https://www.redfin.com/ME/Lee/2920-Lee-Rd-04455/home/97701351,MREIS,1577774,N,Y,45.360542,-68.2701529
MLS Listing,,Single Family Residential,94 Taylor St,Lincoln,ME,04457,315000,3,1.0,Lincoln,1300,10018,1992,5,242,,Active,,,https://www.redfin.com/ME/Lincoln/94-Taylor-St-04457/home/107066430,MREIS,1577763,N,Y,45.3539986,-68.4952391
MLS Listing,,Single Family Residential,3 Wendy Acres Dr,Hermon,ME,04401,289900,3,1.0,Hermon,1692,43560,1976,5,171,,Active,,,https://www.redfin.com/ME/Hermon/3-Wendy-Acres-Dr-04401/home/97636604,MREIS,1577721,N,Y,44.812131,-68.912904
MLS Listing,,Multi-Family (2-4 Unit),106 Forest Ave,Bangor,ME,04401,464900,4,4.0,Bangor,3049,6098,1880,5,152,,Active,,,https://www.redfin.com/ME/Bangor/106-Forest-Ave-04401/home/100087734,MREIS,1577675,N,Y,44.8086347,-68.7639774
MLS Listing,,Single Family Residential,173 Ham Dr,Springfield,ME,04487,59000,3,1.0,Springfield,900,227818,2005,5,66,,Active,,,https://www.redfin.com/ME/Springfield/173-Ham-DR-04487/home/188596751,MREIS,1577674,N,Y,45.376663,-68.1562304
MLS Listing,,Single Family Residential,21-12 Moores Rd,Springfield,ME,04487,69000,2,1.0,Springfield,768,461736,1997,5,90,,Active,,,https://www.redfin.com/ME/Springfield/21-Moores-Rd-04487/home/188596236,MREIS,1577671,N,Y,45.3656417,-68.0955127
MLS Listing,,Single Family Residential,20 Brewster St,Bangor,ME,04401,209000,3,1.0,Bangor,900,6969,1960,5,232,,Active,,,https://www.redfin.com/ME/Bangor/20-Brewster-St-04401/home/100082417,MREIS,1577660,N,Y,44.820731,-68.782351
MLS Listing,,Single Family Residential,5 Dunning Blvd,Bangor,ME,04401,429000,4,2.0,Bangor,1968,17859,1920,6,218,,Active,,,https://www.redfin.com/ME/Bangor/5-Dunning-Blvd-04401/home/100083754,MREIS,1577647,N,Y,44.8105916,-68.8002483
MLS Listing,,Multi-Family (2-4 Unit),30 King St,Old Town,ME,04468,135000,6,2.0,Old Town,2000,16988,1920,6,68,,Active,,,https://www.redfin.com/ME/Old-Town/30-King-St-04468/home/100241803,MREIS,1577635,N,Y,44.9284908,-68.658892
MLS Listing,,Condo/Co-op,112 Franklin St Unit B8,Bangor,ME,04401,265000,2,2.0,Bangor,1241,,1984,6,214,432,Active,,,https://www.redfin.com/ME/Bangor/112-Franklin-St-04401/unit-B8/home/100088829,MREIS,1577630,N,Y,44.8032083,-68.7725302
MLS Listing,,Vacant Land,"Lots 3,4,5 Homestead Dr",Lakeville,ME,04487,183000,,,Lakeville,,5436288,,6,,,Active,,,https://www.redfin.com/ME/Lakeville/Lots-3-4-5-Homestead-DR-04487/home/188590822,MREIS,1577606,N,Y,45.3168704,-68.0647963
MLS Listing,,Single Family Residential,486 Union St,Bangor,ME,04401,309500,5,2.0,Bangor,1542,39204,1900,6,201,,Active,,,https://www.redfin.com/ME/Bangor/486-Union-St-04401/home/100081978,MREIS,1577598,N,Y,44.8059497,-68.7876491
MLS Listing,,Vacant Land,548 Webb Cove Dr,Enfield,ME,04493,475000,,,Enfield,,313632,,6,,39,Active,,,https://www.redfin.com/ME/Enfield/548-Webb-Cove-Dr-04493/home/188588233,MREIS,1577574,N,Y,45.2636449,-68.5239938
MLS Listing,,Condo/Co-op,326 Stillwater Ave #15,Old Town,ME,04468,160000,2,1.5,Old Town,1120,5662,2005,6,143,236,Active,,,https://www.redfin.com/ME/Old-Town/326-Stillwater-Ave-04468/unit-15/home/100241984,MREIS,1577577,N,Y,44.9308271,-68.6597059
MLS Listing,,Single Family Residential,13 Davis Dr,Veazie,ME,04401,334911,2,2.0,Veazie,2136,11325,1970,6,157,,Active,,,https://www.redfin.com/ME/Veazie/13-Davis-Dr-04401/home/100068144,MREIS,1577580,N,Y,44.8346239,-68.7154945
MLS Listing,,Vacant Land,Lot 64.6 Cross Rd,Greenfield Twp,ME,04418,29000,,,Greenfield Twp,,270507,,6,,,Active,,,https://www.redfin.com/ME/East-Central-Penobscot/Lot-64-6-Cross-Rd-04418/home/182985627,MREIS,1577561,N,Y,45.0253458,-68.4244399
MLS Listing,,Vacant Land,Lot 64.7 Cross Rd,Greenfield Twp,ME,04418,29000,,,Greenfield Twp,,282704,,6,,,Active,,,https://www.redfin.com/ME/East-Central-Penobscot/Lot-64-7-Cross-Rd-04418/home/182985625,MREIS,1577562,N,Y,45.0253458,-68.4244399
MLS Listing,,Vacant Land,Lots 6-7 Cross Rd,Greenbush,ME,04418,58000,,,Greenbush,,553212,,6,,,Active,,,https://www.redfin.com/ME/Greenbush/6-Cross-Rd-04418/home/181332964,MREIS,1577558,N,Y,45.0613889,-68.4496863
MLS Listing,,Vacant Land,355 off Greenfield Rd,Milford,ME,04461,349000,,,Milford,,15463800,,7,,,Active,,,https://www.redfin.com/ME/Milford/355-off-Greenfield-RD-04461/home/188584436,MREIS,1577531,N,Y,44.9563221,-68.6063323
MLS Listing,,Single Family Residential,120 Ten Rd,Bradley,ME,04411,375000,3,2.0,Bradley,2400,43560,2001,7,156,,Active,,,https://www.redfin.com/ME/Bradley/120-Ten-Rd-04411/home/99949443,MREIS,1577515,N,Y,44.904766,-68.59788
MLS Listing,,Vacant Land,0 Gravy Ln,Bradford,ME,04410,84900,,,Bradford,,2256408,,7,,,Active,,,https://www.redfin.com/ME/Bradford/0-Gravy-Ln-04410/home/183429047,MREIS,1577467,N,Y,45.0714274,-68.887061
MLS Listing,,Single Family Residential,2715 Western Ave,Newburgh,ME,04444,394500,3,2.0,Newburgh,2240,130680,2005,7,176,,Active,,,https://www.redfin.com/ME/Newburgh/2715-Western-Ave-04444/home/100117201,MREIS,1577463,N,Y,44.7157136,-69.0220758
MLS Listing,,Single Family Residential,66 South Rd,Lee,ME,04455,355000,3,3.5,Lee,2800,243935,1985,7,127,,Active,,,https://www.redfin.com/ME/Lee/66-South-Rd-04455/home/97702144,MREIS,1577454,N,Y,45.361385,-68.3345439
MLS Listing,,Single Family Residential,30 Cottage Shore Dr,Holden,ME,04429,462000,3,2.0,Holden,1512,168141,2017,7,306,16,Active,,,https://www.redfin.com/ME/Holden/30-Cottage-Shore-Dr-04429/home/147757954,MREIS,1577137,N,Y,44.7115347,-68.7188766
MLS Listing,,Single Family Residential,6 Black Bear Ln,Holden,ME,04429,142300,3,2.0,Holden,1600,155509,1989,8,89,,Active,,,https://www.redfin.com/ME/Holden/6-Black-Bear-Ln-04429/home/85800307,MREIS,1577443,N,Y,44.7821369,-68.6002062
MLS Listing,,Single Family Residential,17 Aspen Ridge Rd,Glenburn,ME,04401,449000,4,3.5,Glenburn,3175,60548,1997,8,141,,Active,,,https://www.redfin.com/ME/Glenburn/17-Aspen-Rdg-04401/home/100173885,MREIS,1577425,N,Y,44.8170246,-68.7564159
MLS Listing,,Single Family Residential,6 Shadbush Ln,Orono,ME,04473,479900,4,3.0,Orono,1876,20908,2022,8,256,,Active,,,https://www.redfin.com/ME/Orono/6-Shadbush-Ln-04473/home/177423386,MREIS,1577424,N,Y,44.8868665,-68.6868676
MLS Listing,,Single Family Residential,63 Webb Cove Dr,Lowell,ME,04493,317500,3,1.5,Lowell,1488,104544,2002,8,213,17,Active,,,https://www.redfin.com/ME/Lowell/63-Webb-Cove-Dr-04493/home/172535606,MREIS,1577427,N,Y,45.2367678,-68.5349599
MLS Listing,,Mobile/Manufactured Home,330 Airport Rd,Dexter,ME,04930,329900,5,2.0,Dexter,2676,1241460,1984,8,123,,Active,,,https://www.redfin.com/ME/Dexter/330-Airport-Rd-04930/home/97714265,MREIS,1577401,N,Y,45.001175,-69.244821
MLS Listing,,Vacant Land,Off Medway Rd,Mattawamkeag,ME,04459,59000,,,Mattawamkeag,,2874960,,8,,,Active,,,https://www.redfin.com/ME/Molunkus/Off-Medway-Rd-04459/home/188571543,MREIS,1577403,N,Y,45.5552199,-68.3836752
MLS Listing,,Single Family Residential,1660 Ohio St,Bangor,ME,04401,269900,3,1.0,Bangor,1050,77536,1960,8,257,,Active,,,https://www.redfin.com/ME/Bangor/1660-Ohio-St-04401/home/100083293,MREIS,1577397,N,Y,44.8402523,-68.8302275
MLS Listing,,Single Family Residential,65 Summer St,Hampden,ME,04444,74900,2,1.0,Hampden,864,14810,1955,8,87,,Active,,,https://www.redfin.com/ME/Hampden/65-Summer-St-04444/home/100224622,MREIS,1577386,N,Y,44.732935,-68.835137
MLS Listing,,Vacant Land,0 Lot#4 Chemo Pond Rd,Eddington,ME,04428,44900,,,Eddington,,128066,,8,,,Active,,,https://www.redfin.com/ME/Eddington/0-Lot4-Chemo-Pond-04428/home/102155120,MREIS,1577370,N,Y,44.8260788,-68.6032159
MLS Listing,,Single Family Residential,48 Holiday Ln,Enfield,ME,04493,850000,3,1.5,Enfield,2255,33105,1950,9,377,,Active,,,https://www.redfin.com/ME/Enfield/48-Holiday-Ln-04493/home/85723806,MREIS,1577355,N,Y,45.2685899,-68.5597162
MLS Listing,,Mobile/Manufactured Home,29 Henderson Ln,Milford,ME,04461,49900,2,1.0,Milford,672,22215,1978,9,74,,Active,,,https://www.redfin.com/ME/Milford/29-Henderson-Ln-04461/home/85791503,MREIS,1577345,N,Y,44.941333,-68.633473
MLS Listing,,Single Family Residential,164 Levenseller Rd,Holden,ME,04429,195000,3,2.0,Holden,1328,41382,1970,9,147,,Active,,,https://www.redfin.com/ME/Holden/164-Levenseller-Rd-04429/home/85799890,MREIS,1577335,N,Y,44.808186,-68.671453
MLS Listing,,Single Family Residential,140 Fern St,Bangor,ME,04401,259222,4,2.0,Bangor,1681,7405,1907,9,154,,Active,,,https://www.redfin.com/ME/Bangor/140-Fern-St-04401/home/100081841,MREIS,1577324,N,Y,44.8114943,-68.7590809
MLS Listing,,Vacant Land,Lot 17 Wessnette Dr,Hampden,ME,04444,49900,,,Hampden,,108900,,9,,,Active,,,https://www.redfin.com/ME/Hampden/17-Wessnette-Dr-04444/home/66683379,MREIS,1577318,N,Y,44.7140473,-68.8930417
MLS Listing,,Multi-Family (2-4 Unit),83 Chamberlain St,Brewer,ME,04412,350000,6,4.0,Brewer,3025,14374,1900,9,116,,Active,,,https://www.redfin.com/ME/Brewer/83-Chamberlain-St-04412/home/100040473,MREIS,1577314,N,Y,44.7949031,-68.7569223
MLS Listing,,Single Family Residential,10 Birchwood Ave Ave,Bangor,ME,04401,425000,4,2.0,Bangor,2310,16988,1995,9,184,,Active,,,https://www.redfin.com/ME/Bangor/10-Birchwood-Ave-04401/home/66712962,MREIS,1577298,N,Y,44.8354873,-68.8228567
MLS Listing,,Condo/Co-op,9 Hubbard Farms Rd #15,Orono,ME,04473,185000,2,1.5,Orono,1071,,1990,9,173,250,Active,,,https://www.redfin.com/ME/Orono/9-Hubbard-Farms-Rd-04473/unit-15/home/100026811,MREIS,1577272,N,Y,44.8953746,-68.6527451
MLS Listing,,Condo/Co-op,51 River Village Dr #51,Milford,ME,04461,195000,2,2.5,Milford,1246,513572,2015,9,157,135,Active,,,https://www.redfin.com/ME/Milford/51-River-Village-Dr-04461/unit-51/home/188550977,MREIS,1577267,N,Y,44.9316494,-68.6343428
MLS Listing,,Single Family Residential,133 Third St,Bangor,ME,04401,179000,3,1.0,Bangor,1440,3049,1902,10,124,,Active,,,https://www.redfin.com/ME/Bangor/133-3rd-St-04401/home/100084753,MREIS,1577259,N,Y,44.79675,-68.7802968
MLS Listing,,Vacant Land,8 Caron Dr,Howland,ME,04448,24900,,,Howland,,21780,,10,,,Active,,,https://www.redfin.com/ME/Howland/8-Caron-Dr-04448/home/99953716,MREIS,1577258,N,Y,45.2466443,-68.6704281
MLS Listing,,Single Family Residential,108 Katahdin Ave,Millinocket,ME,04462,90000,3,1.0,Millinocket,1928,3920,1900,11,47,,Active,,,https://www.redfin.com/ME/Millinocket/108-Katahdin-Ave-04462/home/99964537,MREIS,1577235,N,Y,45.6537011,-68.7103068
MLS Listing,,Mobile/Manufactured Home,44 Cindy Ln,Dexter,ME,04930,54999,2,2.0,Dexter,980,,1983,12,56,,Active,,,https://www.redfin.com/ME/Dexter/44-Cindy-Ln-04930/home/97716134,MREIS,1577191,N,Y,45.0314881,-69.2800642
MLS Listing,,Single Family Residential,153 Maple St,Bangor,ME,04401,385000,3,1.5,Bangor,1910,6534,1912,12,202,,Active,,,https://www.redfin.com/ME/Bangor/153-Maple-St-04401/home/100083216,MREIS,1576360,N,Y,44.811183,-68.760999
MLS Listing,,Single Family Residential,17 Brad Dr,Hermon,ME,04401,74900,3,1.0,Hermon,1431,53578,2005,12,52,,Active,,,https://www.redfin.com/ME/Hermon/17-Brad-Dr-04401/home/97636836,MREIS,1577154,N,Y,44.8345486,-68.9578434
MLS Listing,,Single Family Residential,34 Wellesley Way,Bangor,ME,04401,315000,3,2.0,Bangor,1652,12196,2011,12,191,,Active,,,https://www.redfin.com/ME/Bangor/34-Wellesley-Way-04401/home/100086542,MREIS,1577130,N,Y,44.8375841,-68.8284468
MLS Listing,,Mobile/Manufactured Home,40 Mcfarland St #26,Dexter,ME,04930,24900,2,1.5,Dexter,1008,,1984,12,25,,Active,,,https://www.redfin.com/ME/Dexter/40-McFarland-St-04930/unit-26/home/97714099,MREIS,1574980,N,Y,45.0122001,-69.295699
MLS Listing,,Mobile/Manufactured Home,57 Morse Rd,Plymouth,ME,04969,269000,3,2.0,Plymouth,1144,62290,2024,13,235,,Active,,,https://www.redfin.com/ME/Plymouth/57-Morse-Rd-04969/home/100239240,MREIS,1572899,N,Y,44.79083,-69.2635279
MLS Listing,,Single Family Residential,169 Thornton Rd,Bangor,ME,04401,249000,3,2.0,Bangor,1800,7405,1950,13,138,,Active,,,https://www.redfin.com/ME/Bangor/169-Thornton-Rd-04401/home/100080689,MREIS,1577114,N,Y,44.8229579,-68.7838968
MLS Listing,,Single Family Residential,204 Washington St,Brewer,ME,04412,329900,3,2.0,Brewer,1944,10890,1959,13,170,,Active,,,https://www.redfin.com/ME/Brewer/204-Washington-St-04412/home/100042562,MREIS,1577062,N,Y,44.7953651,-68.7460459
MLS Listing,,Vacant Land,42 Southgate Rd,Old Town,ME,04468,29900,,,Old Town,,435600,,13,,,Active,,,https://www.redfin.com/ME/Old-Town/42-Southgate-Rd-04468/home/100241084,MREIS,1577038,N,Y,44.986759,-68.691023
MLS Listing,,Mobile/Manufactured Home,744 Edinburg Rd,Edinburg,ME,04448,72000,3,1.0,Edinburg,1100,43560,1995,14,65,,Active,,,https://www.redfin.com/ME/Edinburg/744-Edinburg-Rd-04448/home/146787422,MREIS,1576997,N,Y,45.190925,-68.6273792
MLS Listing,,Mobile/Manufactured Home,5 A St,Bangor,ME,04401,92500,3,2.0,Bangor,1216,,2002,14,76,,Active,,,https://www.redfin.com/ME/Bangor/5-A-St-04401/home/100080599,MREIS,1576995,N,Y,44.8474937,-68.7905265
MLS Listing,,Single Family Residential,9 Olins Way,Hermon,ME,04401,409000,3,2.0,Hermon,1568,2178,2018,14,261,350,Active,,,https://www.redfin.com/ME/Hermon/9-Olins-Way-04401/home/170039742,MREIS,1576982,N,Y,44.832217,-68.926801
MLS Listing,,Single Family Residential,60 Boxwood Ln,Hermon,ME,04401,399900,3,2.0,Hermon,1758,50093,2022,14,227,,Active,,,https://www.redfin.com/ME/Hermon/60-Hermon-Hts-04401/home/188499370,MREIS,1576981,N,Y,44.804169,-68.9440019
MLS Listing,,Vacant Land,Lot 7 North Rd,Carroll Plt,ME,04487,17750,,,Carroll Plt,,43560,,14,,,Active,,,https://www.redfin.com/ME/Springfield/7-North-Rd-04487/home/188493562,MREIS,1576944,N,Y,45.4253496,-68.0181179
MLS Listing,,Single Family Residential,15 Bowdoin St,Bangor,ME,04401,169900,1,1.0,Bangor,750,9147,1860,14,227,,Active,,,https://www.redfin.com/ME/Bangor/15-Bowdoin-St-04401/home/100082297,MREIS,1576575,N,Y,44.7996089,-68.78824
MLS Listing,,Vacant Land,Lot #82 Seboeis Rd,Seboeis Plt,ME,04448,29900,,,Seboeis Plt,,31798,,15,,,Active,,,https://www.redfin.com/ME/Howland/82-Seboeis-Rd-04448/home/99953958,MREIS,1576914,N,Y,45.2803334,-68.7057662
MLS Listing,,Single Family Residential,761 River Rd,Orrington,ME,04474,729000,3,2.5,Orrington,3477,145490,1989,15,210,,Active,,,https://www.redfin.com/ME/Orrington/761-River-Rd-04474/home/100165695,MREIS,1576911,N,Y,44.7254247,-68.828786
MLS Listing,,Single Family Residential,725 Bacon Rd,Charleston,ME,04422,314900,3,2.0,Charleston,1800,892980,1985,16,175,,Active,,,https://www.redfin.com/ME/Charleston/725-Bacon-Rd-04422/home/99997661,MREIS,1576814,N,Y,45.052755,-69.077482
MLS Listing,,Single Family Residential,77 Old County Rd N,Enfield,ME,04493,99000,3,1.5,Enfield,1408,11761,1900,16,70,,Active,,,https://www.redfin.com/ME/Enfield/77-Old-County-Rd-N-04493/home/85724808,MREIS,1576795,N,Y,45.2304436,-68.6484211
MLS Listing,,Single Family Residential,1185 Route 2,Winn,ME,04495,89000,2,1.0,Winn,1000,43560,1989,16,89,,Active,,,https://www.redfin.com/ME/Winn/1185-Route-2-04495/home/179420114,MREIS,1576787,N,Y,45.4512875,-68.3326305
MLS Listing,,Single Family Residential,277 Webster Ave,Bangor,ME,04401,489900,4,2.5,Bangor,2604,123274,1938,16,188,,Active,,,https://www.redfin.com/ME/Bangor/277-Webster-Ave-04401/home/100083657,MREIS,1576722,N,Y,44.790691,-68.7989942
MLS Listing,,Single Family Residential,64 Ridge Rd,Charleston,ME,04422,299900,3,2.0,Charleston,1872,213444,1989,16,160,,Active,,,https://www.redfin.com/ME/Charleston/64-Ridge-Rd-04422/home/99997637,MREIS,1576784,N,Y,45.0497195,-69.0215484
MLS Listing,,Single Family Residential,179 Town Rd,Lagrange,ME,04453,399900,2,1.0,Lagrange,1800,2570040,2004,16,222,,Active,,,https://www.redfin.com/ME/Lagrange/179-Town-Rd-04453/home/148420630,MREIS,1576774,N,Y,45.1697629,-68.8237047
MLS Listing,,Single Family Residential,672 Stage Rd,Etna,ME,04434,150000,2,1.0,Etna,1080,270072,1945,16,139,,Active,,,https://www.redfin.com/ME/Etna/672-Stage-Rd-04434/home/100121372,MREIS,1576759,N,Y,44.81597,-69.1308552
MLS Listing,,Vacant Land,Lot 25 Pine Tree Rd,Brewer,ME,04412,65000,,,Brewer,,60112,,16,,,Active,,,https://www.redfin.com/ME/Brewer/25-Pinetree-Rd-04412/home/174445701,MREIS,1576741,N,Y,44.7570682,-68.7278623
MLS Listing,,Single Family Residential,360 Main Rd,Charleston,ME,04422,439000,3,2.5,Charleston,2250,348480,1994,17,195,,Active,,,https://www.redfin.com/ME/Charleston/360-Main-Rd-04422/home/99997515,MREIS,1576710,N,Y,45.061391,-69.032455
MLS Listing,,Single Family Residential,20 Veelewja Way,Dexter,ME,04930,255700,3,2.0,Dexter,1595,43560,2007,18,160,,Active,,,https://www.redfin.com/ME/Dexter/20-Veelewja-Way-04930/home/97714880,MREIS,1576702,N,Y,45.0507877,-69.3209669
MLS Listing,,Mobile/Manufactured Home,13 E St,Bangor,ME,04401,82000,3,1.5,Bangor,1192,,1986,18,69,500,Active,,,https://www.redfin.com/ME/Bangor/13-E-St-04401/home/100085544,MREIS,1576276,N,Y,44.849914,-68.7902434
MLS Listing,,Single Family Residential,46 Edwards St,Lincoln,ME,04457,189900,3,1.5,Lincoln,1040,21780,1968,18,183,,Active,,,https://www.redfin.com/ME/Lincoln/46-Edwards-St-04457/home/100332291,MREIS,1576389,N,Y,45.3555312,-68.5051669
MLS Listing,,Multi-Family (2-4 Unit),89 State St,Brewer,ME,04412,309000,5,2.0,Brewer,2528,6969,1900,19,122,,Active,,,https://www.redfin.com/ME/Brewer/89-State-St-04412/home/100042490,MREIS,1576659,N,Y,44.7939882,-68.7594307
MLS Listing,,Single Family Residential,63 Leighton St,Bangor,ME,04401,350000,4,2.0,Bangor,1780,4356,1900,19,197,,Active,,,https://www.redfin.com/ME/Bangor/63-Leighton-St-04401/home/100085788,MREIS,1576618,N,Y,44.8121878,-68.7753038
MLS Listing,,Single Family Residential,112 Treadwell Acres,Hermon,ME,04401,409900,3,2.0,Hermon,1892,50965,2005,19,217,,Active,,,https://www.redfin.com/ME/Hermon/112-Treadwell-Acres-04401/home/97638702,MREIS,1576623,N,Y,44.7856605,-68.9109441
