SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4 Chesley St,Dover,NH,03820,729900,4,4.0,Dover,3042,9583,1934,9,240,,Active,,,https://www.redfin.com/NH/Dover/4-Chesley-St-03820/home/103021237,PrimeMLS,4977629,N,Y,43.2098402,-70.8775143
MLS Listing,,Single Family Residential,32 Buffumsville Rd,Somersworth,NH,03878,360000,4,2.0,Somersworth,1559,10454,1962,9,231,,Active,,,https://www.redfin.com/NH/Somersworth/32-Buffumsville-Rd-03878/home/88003331,PrimeMLS,4977615,N,Y,43.2550427,-70.8526297
MLS Listing,,Mobile/Manufactured Home,29 Blair Dr,Rochester,NH,03868,309900,2,2.0,Rochester,1541,,2016,9,201,650,Active,,,https://www.redfin.com/NH/Rochester/29-Blair-Dr-03868/home/112363082,PrimeMLS,4977205,N,Y,43.315588,-70.9227512
MLS Listing,,Mobile/Manufactured Home,68 Temple Dr,Rochester,NH,03868,225000,2,2.0,Rochester,1355,,2002,10,166,650,Active,,,https://www.redfin.com/NH/Rochester/68-Temple-Dr-03868/home/96551599,PrimeMLS,4977577,N,Y,43.3208296,-70.9186696
MLS Listing,,Mobile/Manufactured Home,60 Sycamore Blvd,Farmington,NH,03835,129000,3,2.0,Farmington,1120,,1998,11,115,480,Active,,,https://www.redfin.com/NH/Farmington/60-Sycamore-Blvd-03835/home/88177650,PrimeMLS,4977547,N,Y,43.396065,-71.056788
MLS Listing,,Single Family Residential,53 Prospect St,Somersworth,NH,03878,199900,3,1.5,Somersworth,1536,5227,1850,12,130,,Active,,,https://www.redfin.com/NH/Somersworth/53-Prospect-St-03878/home/88003082,PrimeMLS,4977460,N,Y,43.2628661,-70.8680389
MLS Listing,,Mobile/Manufactured Home,6 Mavis Ave,Rochester,NH,03839,119000,3,2.0,Rochester,924,,2015,12,129,450,Active,,,https://www.redfin.com/NH/Rochester/6-Mavis-Ave-03839/home/96456434,PrimeMLS,4977440,N,Y,43.268837,-70.9954216
MLS Listing,,Multi-Family (2-4 Unit),26 River St,Rochester,NH,03867,420000,7,3.0,Rochester,2221,6969,1782,13,189,,Active,,,https://www.redfin.com/NH/Rochester/26-River-St-03867/home/96669868,PrimeMLS,4977313,N,Y,43.3041697,-70.980244
MLS Listing,,Single Family Residential,237 Main St,Farmington,NH,03835,189000,2,1.0,Farmington,852,26571,1950,13,222,,Active,,,https://www.redfin.com/NH/Farmington/237-Main-St-03835/home/88177377,PrimeMLS,4977289,N,Y,43.3840227,-71.0530036
MLS Listing,,Single Family Residential,261 Birch Hill Rd,New Durham,NH,03855,348000,2,1.0,New Durham,1102,226512,1985,13,316,,Active,,,https://www.redfin.com/NH/New-Durham/261-Birch-Hill-Rd-03855/home/103715998,PrimeMLS,4977283,N,Y,43.452987,-71.127359
MLS Listing,,Townhouse,58 Dunn's Bridge Ln,Dover,NH,03820,315000,2,1.5,Dover,988,,1988,13,319,170,Active,,,https://www.redfin.com/NH/Dover/58-Dunns-Bridge-Ln-03820/home/63522782,PrimeMLS,4977282,N,Y,43.171079,-70.883584
MLS Listing,,Mobile/Manufactured Home,49 Goosberry Cir,Rochester,NH,03867,139000,2,1.5,Rochester,1200,,1986,14,116,660,Active,,,https://www.redfin.com/NH/Rochester/49-Gooseberry-Cir-03867/home/101648420,PrimeMLS,4977210,N,Y,43.2681752,-70.9521524
MLS Listing,,Vacant Land,00 Sunrise Dr,Middleton,NH,03887,36000,,,Middleton,,9583,,14,,,Active,,,https://www.redfin.com/NH/Middleton/0-Sunrise-Dr-03887/home/188503010,PrimeMLS,4977209,N,Y,43.452406,-71.0894865
MLS Listing,,Multi-Family (2-4 Unit),95 Tolend Rd,Dover,NH,03820,980000,,,Dover,4897,92347,1880,14,200,,Active,,,https://www.redfin.com/NH/Dover/95-Tolend-Rd-03820/home/103019477,PrimeMLS,4977203,N,Y,43.2013542,-70.9054748
MLS Listing,,Single Family Residential,0 Valley Ln #2,Somersworth,NH,03878,585000,3,2.0,Somersworth,1630,13068,2024,14,359,,Active,,,https://www.redfin.com/NH/Somersworth/Valley-LN-03878/unit-2/home/188498342,PrimeMLS,4977161,N,Y,43.237403000001,-70.865292
MLS Listing,,Mobile/Manufactured Home,41 PEACEFUL PINES Cir,Farmington,NH,03851,92500,2,2.0,Farmington,924,,1989,14,100,460,Active,,,https://www.redfin.com/NH/Farmington/41-Peaceful-Pines-Cir-03835/home/88177952,PrimeMLS,4977160,N,Y,43.3770894,-71.0363355
MLS Listing,,Single Family Residential,39 Oak St,Rochester,NH,03839,349000,2,1.0,Rochester,899,20037,1964,14,388,,Active,,,https://www.redfin.com/NH/Rochester/39-Oak-St-03839/home/88207747,PrimeMLS,4977115,N,Y,43.2753222,-70.9866986
MLS Listing,,Mobile/Manufactured Home,132 Emerald Dr,Barrington,NH,03825,149900,3,2.0,Barrington,1156,,2000,14,130,510,Active,,,https://www.redfin.com/NH/Barrington/132-Emerald-Dr-03825/home/88009243,PrimeMLS,4977097,N,Y,43.1562898,-71.0236598
MLS Listing,,Multi-Family (2-4 Unit),16 Walnut St,Somersworth,NH,03878,675000,7,4.0,Somersworth,3705,20037,1840,16,182,,Active,,,https://www.redfin.com/NH/Somersworth/16-Walnut-St-03878/home/88003498,PrimeMLS,4976906,N,Y,43.2529351,-70.8597018
MLS Listing,,Vacant Land,6 Valley Ln,Somersworth,NH,03878,150000,,,Somersworth,,11325,,16,,,Active,,,https://www.redfin.com/NH/Somersworth/6-Valley-LN-03878/home/186197113,PrimeMLS,4976823,N,Y,43.2156597548633,-70.87062655004881
MLS Listing,,Vacant Land,5 Valley Ln,Somersworth,NH,03878,150000,,,Somersworth,,10454,,16,,,Active,,,https://www.redfin.com/NH/Somersworth/5-Valley-LN-03878/home/186197091,PrimeMLS,4976822,N,Y,43.216061992506525,-70.86057412139893
MLS Listing,,Vacant Land,4 Valley Ln,Somersworth,NH,03878,150000,,,Somersworth,,10890,,16,,,Active,,,https://www.redfin.com/NH/Somersworth/4-Valley-LN-03878/home/186197096,PrimeMLS,4976821,N,Y,43.22799685276821,-70.87140975508116
MLS Listing,,Vacant Land,3 Valley Ln,Somersworth,NH,03878,150000,,,Somersworth,,10454,,16,,,Active,,,https://www.redfin.com/NH/Somersworth/3-Valley-LN-03878/home/186197080,PrimeMLS,4976820,N,Y,43.23245607534362,-70.87169992439274
MLS Listing,,Vacant Land,2 Valley Ln,Somersworth,NH,03878,150000,,,Somersworth,,13068,,16,,,Active,,,https://www.redfin.com/NH/Somersworth/2-Valley-LN-03878/home/187652674,PrimeMLS,4976819,N,Y,43.252000240672494,-70.86373974723816
MLS Listing,,Single Family Residential,127 Meaderboro Rd Unit 18-1,Rochester,NH,03867,639900,3,2.5,Rochester,2016,76665,2023,19,317,,Active,,,https://www.redfin.com/NH/Rochester/127-Meaderboro-Rd-03867/unit-18-1/home/185869736,PrimeMLS,4976714,N,Y,43.310998,-71.049579
MLS Listing,,Single Family Residential,257 NE Pond Rd,Milton,NH,03851,449000,3,2.5,Milton,1568,20037,2023,19,286,,Active,,,https://www.redfin.com/NH/Milton/257-NE-Pond-Rd-03851/home/88328699,PrimeMLS,4976671,N,Y,43.4609432,-70.9739233
MLS Listing,,Single Family Residential,52 Leonard St,Rochester,NH,03867,335000,3,1.0,Rochester,1680,10890,1979,20,199,,Active,,,https://www.redfin.com/NH/Rochester/52-Leonard-St-03867/home/96583741,PrimeMLS,4976577,N,Y,43.3083783,-70.9699814
MLS Listing,,Mobile/Manufactured Home,44 Crystal Springs Way,Somersworth,NH,03878,129000,2,1.0,Somersworth,929,,1978,20,139,475,Active,,,https://www.redfin.com/NH/Somersworth/44-Crystal-Springs-Way-03878/home/88002824,PrimeMLS,4976572,N,Y,43.2607709,-70.9219739
MLS Listing,,Single Family Residential,4 Seymour Ct,Farmington,NH,03835,269900,3,1.0,Farmington,1284,2178,1860,20,210,,Active,,,https://www.redfin.com/NH/Farmington/4-Seymour-Ct-03835/home/88175812,PrimeMLS,4976487,N,Y,43.397556,-71.0605999
MLS Listing,,Mobile/Manufactured Home,25 Third St,Barrington,NH,03825,184900,3,2.0,Barrington,1152,,1978,21,161,560,Active,,,https://www.redfin.com/NH/Barrington/25-Third-St-03825/home/88009412,PrimeMLS,4976399,N,Y,43.208271,-71.100157
MLS Listing,,Single Family Residential,12 Freedom Dr Lot 12,Rochester,NH,03867,517900,3,2.5,Rochester,1784,26136,2024,21,290,,Active,,,https://www.redfin.com/NH/Rochester/12-Freedom-Dr-03867/unit-12/home/188242511,PrimeMLS,4976390,N,Y,43.3212,-70.961985
MLS Listing,,Mobile/Manufactured Home,11 Alexandra Ln,Rochester,NH,03867,279900,3,2.0,Rochester,1456,,2008,21,192,520,Active,,,https://www.redfin.com/NH/Rochester/11-Alexandra-Ln-03867/home/96526056,PrimeMLS,4976278,N,Y,43.2604129,-70.9266065
MLS Listing,,Single Family Residential,9 Peterson Rd,Rochester,NH,03839,669000,4,3.0,Rochester,2610,54450,2023,22,256,,Active,,,https://www.redfin.com/NH/Rochester/9-Peterson-Rd-03839/home/172982494,PrimeMLS,4976253,N,Y,43.2556579,-70.949744
MLS Listing,,Single Family Residential,8 Sherman St,Dover,NH,03820,749900,4,3.5,Dover,1875,12196,2023,22,400,,Active,,,https://www.redfin.com/NH/Dover/8-Sherman-St-03820/home/185639556,PrimeMLS,4976239,N,Y,43.2264333,-70.8913049
MLS Listing,,Single Family Residential,131 NE Pond Rd,Milton,NH,03851,479000,4,2.0,Milton,2052,47916,1986,22,233,,Active,November-25-2023 11:00 AM,November-25-2023 12:30 PM,https://www.redfin.com/NH/Milton/131-NE-Pond-Rd-03851/home/88326958,PrimeMLS,4976221,N,Y,43.460343,-70.9779878
MLS Listing,,Single Family Residential,308 Tolend Rd,Dover,NH,03820,749000,3,3.0,Dover,3174,82764,1989,22,236,,Active,,,https://www.redfin.com/NH/Dover/308-Tolend-Rd-03820/home/96652014,PrimeMLS,4976176,N,Y,43.2030341,-70.9253526
MLS Listing,,Vacant Land,361 Durham Point Rd,Durham,NH,03824,1100000,,,Durham,,1301572,,22,,,Active,,,https://www.redfin.com/NH/Durham/361-Durham-Point-Rd-03824/home/188215990,PrimeMLS,4976175,N,Y,43.1007571,-70.8825671
MLS Listing,,Vacant Land,1 Valley Ln,Somersworth,NH,03878,150000,,,Somersworth,,10454,,22,,,Active,,,https://www.redfin.com/NH/Somersworth/1-Valley-LN-03878/home/188215104,PrimeMLS,4976173,N,Y,43.251000000001,-70.8792
MLS Listing,,Single Family Residential,206 Longmarsh Rd,Durham,NH,03824,889900,5,4.0,Durham,2944,592416,1990,22,302,,Active,,,https://www.redfin.com/NH/Durham/206-Longmarsh-Rd-03824/home/103008637,PrimeMLS,4976161,N,Y,43.1109852,-70.8868966
MLS Listing,,Vacant Land,0 Long Shores Dr Unit Map 102 Lot 92,Barrington,NH,03825,28000,,,Barrington,,29620,,23,,42,Active,,,https://www.redfin.com/NH/Barrington/Long-Shores-Dr-03825/unit-Map-102-Lot-92/home/188211470,PrimeMLS,4976117,N,Y,43.26370280155523,-71.06162016620635
MLS Listing,,Single Family Residential,200 Sixth St,Dover,NH,03820,510300,6,3.5,Dover,3318,266587,1870,23,154,,Active,,,https://www.redfin.com/NH/Dover/200-6th-St-03820/home/88162400,PrimeMLS,4976113,N,Y,43.209688,-70.898099
MLS Listing,,Single Family Residential,38 NH Route 11,Farmington,NH,03835,1300000,3,2.0,Farmington,3213,2744280,1760,23,405,,Active,,,https://www.redfin.com/NH/Farmington/38-NH-Route-11-03835/home/88176925,PrimeMLS,4976110,N,Y,43.3471909,-71.026156
MLS Listing,,Single Family Residential,Unit A 3 Arcola St Unit A,Dover,NH,03820,549900,3,2.5,Dover,1738,24829,2023,23,316,50,Active,,,https://www.redfin.com/NH/Dover/3-Arcola-St-03820/unit-A/home/182592546,PrimeMLS,4976094,N,Y,43.1991471,-70.8885338
MLS Listing,,Mobile/Manufactured Home,13 Shiloh Dr,Rochester,NH,03867,229000,3,2.0,Rochester,1809,,1998,25,127,530,Active,,,https://www.redfin.com/NH/Rochester/13-Shiloh-Dr-03867/home/108639506,PrimeMLS,4975936,N,Y,43.325847,-71.002257
MLS Listing,,Single Family Residential,9 Freedom Dr Lot 9,Rochester,NH,03867,625000,3,2.5,Rochester,2163,38768,2024,26,289,,Active,,,https://www.redfin.com/NH/Rochester/9-Freedom-Dr-03867/unit-9/home/188195467,PrimeMLS,4975919,N,Y,43.321421,-70.961352
MLS Listing,,Single Family Residential,7 Freedom Dr Lot 7,Rochester,NH,03867,499900,3,2.5,Rochester,1700,58370,2024,26,294,,Active,,,https://www.redfin.com/NH/Rochester/7-Freedom-Dr-03867/unit-7/home/188194247,PrimeMLS,4975875,N,Y,43.321389,-70.9612105
MLS Listing,,Single Family Residential,6 Freedom Dr Lot 6,Rochester,NH,03867,495000,3,2.5,Rochester,1690,60112,2024,26,293,,Active,,,https://www.redfin.com/NH/Rochester/6-Freedom-DR-03867/unit-6/home/188194049,PrimeMLS,4975871,N,Y,43.32211417016648,-70.96265771429444
MLS Listing,,Vacant Land,0 Autumn St,Rochester,NH,03866,850000,,,Rochester,,614196,,26,,,Active,,,https://www.redfin.com/NH/Rochester/0-Autumn-St-03868/home/188193863,PrimeMLS,4975868,N,Y,43.3346533,-70.9416038
MLS Listing,,Single Family Residential,42 Chestnut Hill Rd,Farmington,NH,03835,259999,3,1.0,Farmington,982,56192,1989,26,265,,Active,,,https://www.redfin.com/NH/Farmington/42-Chestnut-Hill-Rd-03835/home/88177490,PrimeMLS,4975785,N,Y,43.365075,-71.0055163
MLS Listing,,Mobile/Manufactured Home,8 Morning Glory Ln,Rochester,NH,03868,167000,2,2.0,Rochester,1008,,1996,27,166,320,Active,,,https://www.redfin.com/NH/Rochester/8-Morning-Glory-Ln-03868/home/108639358,PrimeMLS,4975708,N,Y,43.3637851,-70.9779106
MLS Listing,,Mobile/Manufactured Home,339 Sherwood Glen Rd,Somersworth,NH,03878,185000,2,2.0,Somersworth,880,,2023,27,210,500,Active,,,https://www.redfin.com/NH/Somersworth/339-Sherwood-Gln-03878/home/88003603,PrimeMLS,4975683,N,Y,43.2435279,-70.8934455
MLS Listing,,Single Family Residential,4 Hall St,Dover,NH,03820,448500,3,1.5,Dover,1620,9147,1910,27,277,,Active,,,https://www.redfin.com/NH/Dover/4-Hall-St-03820/home/96606261,PrimeMLS,4975582,N,Y,43.2162901,-70.8774678
MLS Listing,,Single Family Residential,7 Jackson Brook Ter,Dover,NH,03820,439900,4,2.0,Dover,1621,8712,1991,28,271,63,Active,,,https://www.redfin.com/NH/Dover/7-Jackson-Brook-Ter-03820/home/103021578,PrimeMLS,4975555,N,Y,43.2234391,-70.9380776
MLS Listing,,Vacant Land,33 Betts Rd,Rochester,NH,03867,129900,,,Rochester,,47480,,28,,,Active,,,https://www.redfin.com/NH/Rochester/33-Betts-Rd-03867/home/109875763,PrimeMLS,4975525,N,Y,43.352848,-70.991521
MLS Listing,,Vacant Land,0 Nicola Rd,Middleton,NH,03887,120000,,,Middleton,,31363,,28,,,Active,,,https://www.redfin.com/NH/Middleton/0-Nicola-Rd-03887/home/188175853,PrimeMLS,4975503,N,Y,43.4517456,-71.0834109
MLS Listing,,Single Family Residential,50 Church St,Milton,NH,03852,410000,3,2.0,Milton,3149,20473,1850,28,130,,Active,,,https://www.redfin.com/NH/Milton-Mills/50-Church-St-03852/home/188170594,PrimeMLS,4975467,N,Y,43.500595,-70.9630487
MLS Listing,,Multi-Family (2-4 Unit),32-34 Second St,Dover,NH,03820,1200000,8,5.0,Dover,4460,3484,1890,28,269,,Active,,,https://www.redfin.com/NH/Dover/32-2nd-St-03820/home/96533711,PrimeMLS,4975466,N,Y,43.197746,-70.876436
MLS Listing,,Single Family Residential,103 Durham Rd,Dover,NH,03820,599900,3,3.0,Dover,2686,36590,1985,29,223,,Active,,,https://www.redfin.com/NH/Dover/103-Durham-Rd-03820/home/103019939,PrimeMLS,4975374,N,Y,43.1745606,-70.8855264
MLS Listing,,Condo/Co-op,65 Pointe Pl #202,Dover,NH,03820,674000,2,2.0,Dover,1790,78843,2023,29,377,560,Active,,,https://www.redfin.com/NH/Dover/65-Pointe-Pl-03820/unit-202/home/188165518,PrimeMLS,4975366,N,Y,43.1765298,-70.8553259
MLS Listing,,Single Family Residential,6 Sherman St,Dover,NH,03820,659900,4,2.5,Dover,2186,5227,2023,30,302,,Active,,,https://www.redfin.com/NH/Dover/6-Sherman-St-03820/home/88160990,PrimeMLS,4975247,N,Y,43.2265762,-70.8911696
MLS Listing,,Single Family Residential,19 Jordan Dr Lot 19,Middleton,NH,03887,489000,2,2.0,Middleton,1379,14374,,30,355,,Active,,,https://www.redfin.com/NH/Middleton/19-Jordan-Dr-03887/unit-19/home/179702276,PrimeMLS,4975246,N,Y,43.4499239,-71.0742065
MLS Listing,,Single Family Residential,555 Portland St,Rochester,NH,03867,349900,4,1.0,Rochester,1436,10454,1936,30,244,,Active,December-2-2023 10:00 AM,December-2-2023 12:00 PM,https://www.redfin.com/NH/Rochester/555-Portland-St-03867/home/96531972,PrimeMLS,4975184,N,Y,43.3148954,-70.9560035
MLS Listing,,Vacant Land,Meadowbrook Rd Unit 3-9,Barrington,NH,03825,200000,,,Barrington,,52707,,31,,,Active,,,https://www.redfin.com/NH/Barrington/Meadowbrook-Rd-03825/unit-3-9/home/188148351,PrimeMLS,4975135,N,Y,43.14816295093862,-71.02230434646606
