SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,0 Parsonage Rd Unit D = 1,Cornish,NH,03745,60000,,,Cornish,,269200,,174,,,Active,,,https://www.redfin.com/NH/Cornish/0-Parsonage-Rd-03745/unit-D-1/home/185583697,PrimeMLS,4955225,N,Y,43.4803087,-72.3220402
MLS Listing,,Vacant Land,0 Parsonage Rd Unit E=3,Cornish,NH,03745,60000,,,Cornish,,278348,,174,,,Active,,,https://www.redfin.com/NH/Cornish/0-Parsonage-Rd-03745/unit-E3/home/185583484,PrimeMLS,4955211,N,Y,43.4803087,-72.3220402
MLS Listing,,Vacant Land,0 Parsonage Rd Unit C=2,Cornish,NH,03745,60000,,,Cornish,,280090,,175,,,Active,,,https://www.redfin.com/NH/Cornish/0-Parsonage-Rd-03745/unit-C2/home/185573453,PrimeMLS,4954959,N,Y,43.4803087,-72.3220402
MLS Listing,,Vacant Land,0 Parsonage Rd Unit F=4,Cornish,NH,03745,60000,,,Cornish,,259182,,175,,,Active,,,https://www.redfin.com/NH/Cornish/0-Parsonage-Rd-03745/unit-F4/home/185573441,PrimeMLS,4954958,N,Y,43.4803087,-72.3220402
MLS Listing,,Single Family Residential,188 Crescent Lake Rd,Acworth,NH,03601,829900,3,2.0,Acworth,1888,19166,1970,178,440,,Active,,,https://www.redfin.com/NH/Acworth/188-Crescent-Lake-Rd-03601/home/185549661,PrimeMLS,4954575,N,Y,43.2652564,-72.2506635
MLS Listing,,Vacant Land,0 Woodland Rd,Sunapee,NH,03782,3995000,,,Sunapee,,139392,,182,,,Active,,,https://www.redfin.com/NH/Sunapee/0-Woodland-Rd-03782/home/185510801,PrimeMLS,4954024,N,Y,43.4126482,-72.06081
MLS Listing,,Single Family Residential,275 Mica Mine Rd,Unity,NH,03743,625000,0,1.0,Unity,2464,217800,1980,183,254,,Active,,,https://www.redfin.com/NH/Claremont/275-Mica-Mine-Rd-03743/home/109814789,PrimeMLS,4953920,N,Y,43.313118,-72.261536
MLS Listing,,Vacant Land,Little Lake Sunapee Rd,Springfield,NH,03284,1100000,,,Springfield,,44866,,187,,,Active,,,https://www.redfin.com/NH/Springfield/Little-Lake-Sunapee-Rd-03284/home/88239798,PrimeMLS,4953472,N,Y,43.440521,-72.019462
MLS Listing,,Vacant Land,0 Peperes Rd #17,Charlestown,NH,03603,59900,,,Charlestown,,58806,,187,,,Active,,,https://www.redfin.com/NH/Charlestown/0-Peperes-Rd-03603/unit-17/home/185462827,PrimeMLS,4953461,N,Y,43.3095056,-72.3876238
MLS Listing,,Vacant Land,0 Saints Way #11,Charlestown,NH,03603,49900,,,Charlestown,,46609,,187,,,Active,,,https://www.redfin.com/NH/Charlestown/Saints-WAY-03603/unit-11/home/185462514,PrimeMLS,4953450,N,Y,43.30820858963185,-72.38467904090881
MLS Listing,,Vacant Land,0 Peperes Rd #12,Charlestown,NH,03603,49900,,,Charlestown,,44866,,190,,,Active,,,https://www.redfin.com/NH/Charlestown/0-Peperes-Rd-03603/unit-12/home/185436602,PrimeMLS,4952854,N,Y,43.3095056,-72.3876238
MLS Listing,,Vacant Land,214 S Main St,Newport,NH,03773,75100,,,Newport,,191664,,195,,,Active,,,https://www.redfin.com/NH/Newport/214-S-Main-St-03773/home/88164658,PrimeMLS,4952334,N,Y,43.3549402,-72.1683849
MLS Listing,,Vacant Land,34 Roberts Hill Rd,Claremont,NH,03743,575000,,,Claremont,,940024,,196,,,Active,,,https://www.redfin.com/NH/Claremont/34-Roberts-Hill-Rd-03743/home/185380251,PrimeMLS,4952014,N,Y,43.3678849,-72.3049071
MLS Listing,,Multi-Family (2-4 Unit),17 School St,Claremont,NH,03743,219990,2,,Claremont,2768,5227,1945,204,79,,Active,,,https://www.redfin.com/NH/Claremont/17-School-St-03743/home/96670979,PrimeMLS,4950810,N,Y,43.3714707,-72.3400621
MLS Listing,,Vacant Land,00 Linden Ave,Newport,NH,03773,42500,,,Newport,,22956,,212,,,Active,,,https://www.redfin.com/NH/Newport/0-Linden-Ave-03773/home/185212124,PrimeMLS,4949828,N,Y,43.3719155,-72.1729295
MLS Listing,,Vacant Land,0 Edgemont Rd Lot 44,Sunapee,NH,03782,425000,,,Sunapee,,39204,,214,,,Active,,,https://www.redfin.com/NH/Sunapee/0-Edgemont-Rd-03782/unit-44/home/178934908,PrimeMLS,4949661,N,Y,43.3846458,-72.0860681
MLS Listing,,Vacant Land,331 Stocker Pond Rd,Grantham,NH,03753,149000,,,Grantham,,31798,,219,,,Active,,,https://www.redfin.com/NH/Grantham/331-Stocker-Pond-Rd-03753/home/103056122,PrimeMLS,4948976,N,Y,43.4864777,-72.1066981
MLS Listing,,Moorage,GMBC Lake Ave #52,Sunapee,NH,03782,225000,,,Sunapee,,,,233,,100,Active,,,https://www.redfin.com/NH/Sunapee/52-Lake-Ave-03782/unit-52/home/88209416,PrimeMLS,4947435,N,Y,43.4299239,-72.0661019
MLS Listing,,Single Family Residential,857 Route 12A,Plainfield,NH,03781,499000,4,2.0,Plainfield,2650,1506740,1864,252,188,,Active,,,https://www.redfin.com/NH/Plainfield/857-Route-12A-03781/home/88202715,PrimeMLS,4945634,N,Y,43.549203,-72.345669
MLS Listing,,Vacant Land,0 Spring St,Newport,NH,03773,49900,,,Newport,,67082,,278,,,Active,,,https://www.redfin.com/NH/Newport/0-Spring-St-03773/home/184351652,PrimeMLS,4943510,N,Y,43.3572889,-72.1781392
MLS Listing,,Single Family Residential,34 Grandview Rd,Lempster,NH,03605,1190000,3,3.0,Lempster,2114,3084048,1903,319,563,,Active,,,https://www.redfin.com/NH/Lempster/34-Grandview-Rd-03605/home/88143299,PrimeMLS,4940294,N,Y,43.2775716,-72.1550804
MLS Listing,,Vacant Land,27 Spring Valley Dr,Grantham,NH,03753,64900,,,Grantham,,47044,,324,,275,Active,,,https://www.redfin.com/NH/Grantham/27-Spring-Valley-Dr-03753/home/103055784,PrimeMLS,4939890,N,Y,43.52986,-72.099358
MLS Listing,,Vacant Land,0 Hayward Rd,Plainfield,NH,03781,79000,,,Plainfield,,54450,,358,,,Active,,,https://www.redfin.com/NH/Plainfield/0-Hayward-Rd-03781/home/183054456,PrimeMLS,4937940,N,Y,43.5251439,-72.3552738
MLS Listing,,Vacant Land,Map 108 28 Linden Ave Lot 28,Newport,NH,03773,37500,,,Newport,,27007,,388,,,Active,,,https://www.redfin.com/NH/Newport/28-Linden-Ave-03773/unit-28/home/181798912,PrimeMLS,4929942,N,Y,43.3725586,-72.1731175
MLS Listing,,Single Family Residential,52 Olds Rd,Lempster,NH,03605,237900,3,1.0,Lempster,1800,217800,1960,401,132,,Active,,,https://www.redfin.com/NH/Lempster/52-Olds-Rd-03605/home/88143972,PrimeMLS,4923578,N,Y,43.209511,-72.188968
MLS Listing,,Vacant Land,99 Greensward Dr,Grantham,NH,03753,80000,,,Grantham,,30056,,405,,275,Active,,,https://www.redfin.com/NH/Grantham/99-Greensward-Dr-03753/home/103056202,PrimeMLS,4933443,N,Y,43.505199,-72.115232
MLS Listing,,Vacant Land,22 Catamount Rd #35,Grantham,NH,03753,10000,,,Grantham,,57499,,435,,,Active,,,https://www.redfin.com/NH/Grantham/22-Catamount-Rd-03753/unit-35/home/180920715,PrimeMLS,4924420,N,Y,43.528016,-72.104662
MLS Listing,,Single Family Residential,14 Hill Rd,Acworth,NH,03601,725000,3,1.5,Acworth,4500,130680,1805,483,161,,Active,,,https://www.redfin.com/NH/Acworth/14-Hill-Rd-03601/home/88028171,PrimeMLS,4922748,N,Y,43.2153199,-72.2927619
MLS Listing,,Vacant Land,Airpark Dr,Grantham,NH,03753,57000,,,Grantham,,382456,,503,,,Active,,,https://www.redfin.com/NH/Grantham/Airpark-Dr-03753/home/180272485,PrimeMLS,4918356,N,Y,43.49631121486292,-72.09846921883643
MLS Listing,,Vacant Land,0 Peperes Rd #25,Charlestown,NH,03603,74900,,,Charlestown,,53578,,572,,,Active,,,https://www.redfin.com/NH/Charlestown/0-Peperes-Rd-03603/unit-25/home/179259497,PrimeMLS,4907392,N,Y,43.3095056,-72.3876238
MLS Listing,,Vacant Land,0 Peperes Rd #23,Charlestown,NH,03603,74900,,,Charlestown,,215186,,572,,,Active,,,https://www.redfin.com/NH/Charlestown/0-Peperes-Rd-03603/unit-23/home/179259315,PrimeMLS,4907382,N,Y,43.3095056,-72.3876238
MLS Listing,,Vacant Land,0 Peperes Rd #18,Charlestown,NH,03603,74900,,,Charlestown,,57499,,577,,,Active,,,https://www.redfin.com/NH/Charlestown/0-Peperes-Rd-03603/unit-18/home/179158712,PrimeMLS,4906544,N,Y,43.3095056,-72.3876238
MLS Listing,,Vacant Land,0 River View Rd #17,Newport,NH,03773,45000,,,Newport,,72309,,965,,,Active,,,https://www.redfin.com/NH/Newport/0-River-Vw-Rd-03773/unit-17/home/174644818,PrimeMLS,4849900,N,Y,43.3300811,-72.185788
MLS Listing,,Vacant Land,0 River View Rd Lot 2,Newport,NH,03773,42000,,,Newport,,50093,,989,,,Active,,,https://www.redfin.com/NH/Newport/0-River-Vw-Rd-03773/unit-2/home/178291722,PrimeMLS,4849859,N,Y,43.3300811,-72.185788
MLS Listing,,Vacant Land,000 River View Rd #4,Newport,NH,03773,42000,,,Newport,,60983,,1108,,,Active,,,https://www.redfin.com/NH/Newport/0-River-Vw-Rd-03773/unit-4/home/173647602,PrimeMLS,4838015,N,Y,43.3300811,-72.185788
MLS Listing,,Vacant Land,13 Hummock Ln #13,Grantham,NH,03753,80000,,,Grantham,,77536,,1172,,,Active,,,https://www.redfin.com/NH/Grantham/13-Hummock-Ln-03753/unit-13/home/114099196,PrimeMLS,4819027,N,Y,43.4762962,-72.1553459
MLS Listing,,Vacant Land,00 End Of Hummock Ln,Grantham,NH,03753,550000,,,Grantham,,6316200,,1202,,,Active,,,https://www.redfin.com/NH/Grantham/Hummock-Ln-03753/home/88331629,PrimeMLS,4821250,N,Y,43.476681,-72.157588
MLS Listing,,Vacant Land,16 Hummock Ln #16,Grantham,NH,03753,80000,,,Grantham,,126759,,1213,,,Active,,,https://www.redfin.com/NH/Grantham/16-Hummock-Ln-03753/unit-16/home/114099938,PrimeMLS,4819034,N,Y,43.4762598,-72.1554683
MLS Listing,,Vacant Land,6 Brookside Dr #6,Grantham,NH,03753,80000,,,Grantham,,97574,,1213,,,Active,,,https://www.redfin.com/NH/Grantham/6-Brookside-Dr-03753/unit-6/home/114020947,PrimeMLS,4818955,N,Y,43.4767455,-72.1540972
MLS Listing,,Vacant Land,14 Hummock Ln #14,Grantham,NH,03753,80000,,,Grantham,,112820,,1213,,,Active,,,https://www.redfin.com/NH/Grantham/14-Hummock-Ln-03753/unit-14/home/114099400,PrimeMLS,4819030,N,Y,43.4762962,-72.1553459
MLS Listing,,Vacant Land,15 Hummock Ln #15,Grantham,NH,03753,80000,,,Grantham,,98010,,1213,,,Active,,,https://www.redfin.com/NH/Grantham/15-Hummock-Ln-03753/unit-15/home/114099551,PrimeMLS,4819032,N,Y,43.4762598,-72.1554683
MLS Listing,,Vacant Land,0 Hummock Ln Unit Parcel A,Grantham,NH,03753,84500,,,Grantham,,68389,,1213,,,Active,,,https://www.redfin.com/NH/Grantham/0-Hummock-Ln-03753/unit-Parcel-A/home/177676432,PrimeMLS,4819041,N,Y,43.47647,-72.1545924
MLS Listing,,Vacant Land,8 Cradle Hill Ln #8,Grantham,NH,03753,80000,,,Grantham,,62726,,1213,,,Active,,,https://www.redfin.com/NH/Grantham/8-Cradle-Hill-Ln-03753/unit-8/home/114020957,PrimeMLS,4818972,N,Y,43.4764772,-72.1558841
MLS Listing,,Vacant Land,9 Cradle Hill Ln #9,Grantham,NH,03753,80000,,,Grantham,,81021,,1213,,,Active,,,https://www.redfin.com/NH/Grantham/9-Cradle-Hill-Ln-03753/unit-9/home/114020964,PrimeMLS,4818981,N,Y,43.4765742,-72.1559414
For-Sale-by-Owner Listing,,Single Family Residential,29 Nash Ln,Charlestown,NH,03603,450000,2,1.5,Charlestown,1584,87120,2002,143,284,,Active,,,https://www.redfin.com/NH/Charlestown/29-Nash-Ln-03603/home/88307559,Fizber.com,11496263,N,Y,43.333894,-72.368051
