SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,TBD Laflamme Dr,Colebrook,NH,03576,145900,,,Colebrook,,2047320,,43,,,Active,,,https://www.redfin.com/NH/Colebrook/La-Flamme-Dr-03576/home/187919937,PrimeMLS,4973550,N,Y,44.883895567151974,-71.50527627563474
MLS Listing,,Single Family Residential,21 Raycrest Dr,Randolph,NH,03593,399000,4,2.5,Randolph,2718,43560,1986,43,147,,Active,,,https://www.redfin.com/NH/Randolph/21-Raycrest-Dr-03593/home/88048284,PrimeMLS,4973484,N,Y,44.3795363,-71.2487678
MLS Listing,,Single Family Residential,312 Norway St,Berlin,NH,03570,199000,2,2.0,Berlin,1113,5662,1917,44,179,,Active,,,https://www.redfin.com/NH/Berlin/312-Norway-St-03570/home/88220361,PrimeMLS,4973439,N,Y,44.4861905,-71.1677727
MLS Listing,,Single Family Residential,64 Lost Nation Rd,Lancaster,NH,03584,699000,3,1.0,Lancaster,1573,871200,1849,47,444,,Active,,,https://www.redfin.com/NH/Lancaster/64-Lost-Nation-Rd-03584/home/88102288,PrimeMLS,4973162,N,Y,44.500166,-71.504447
MLS Listing,,Multi-Family (2-4 Unit),1063 Main St,Berlin,NH,03570,200000,,,Berlin,3130,6098,1900,48,64,,Active,,,https://www.redfin.com/NH/Berlin/1063-Main-St-03570/home/88220053,PrimeMLS,4973022,N,Y,44.4796461,-71.1700531
MLS Listing,,Single Family Residential,1551 Halls Stream Rd,Pittsburg,NH,03592,399500,3,2.0,Pittsburg,2499,218235,2004,48,160,,Active,,,https://www.redfin.com/NH/Pittsburg/1551-Halls-Stream-Rd-03592/home/88194787,PrimeMLS,4972869,N,Y,45.048206,-71.501938
MLS Listing,,Single Family Residential,242 Willard St,Berlin,NH,03570,129900,3,1.5,Berlin,1664,4791,1907,49,78,,Active,,,https://www.redfin.com/NH/Berlin/242-Willard-St-03570/home/88218320,PrimeMLS,4972796,N,Y,44.4748756,-71.1825189
MLS Listing,,Single Family Residential,224 Portland St,Lancaster,NH,03584,799900,3,2.0,Lancaster,2136,1045875,1989,49,374,,Active,,,https://www.redfin.com/NH/Lancaster/224-Portland-St-03584/home/88102005,PrimeMLS,4972708,N,Y,44.4712708,-71.5437025
MLS Listing,,Vacant Land,TBD Rabbit Run Rd,Pittsburg,NH,03592,130000,,,Pittsburg,,303177,,50,,,Active,,,https://www.redfin.com/NH/Pittsburg/Rabbit-Run-Rd-03592/home/88194012,PrimeMLS,4972658,N,Y,45.063559,-71.34677
MLS Listing,,Single Family Residential,162 Wardens Rd,Clarksville,NH,03592,79000,1,,Clarksville,1304,,1970,51,61,,Active,,,https://www.redfin.com/NH/Clarksville/162-Wardens-Rd-03592/home/88099975,PrimeMLS,4972423,N,Y,45.082186,-71.35066
MLS Listing,,Single Family Residential,76 Lancaster Rd,Gorham,NH,03581,399900,3,2.5,Gorham,2948,13939,1978,51,136,,Active,,,https://www.redfin.com/NH/Gorham/76-Lancaster-Rd-03581/home/60344208,PrimeMLS,4972381,N,Y,44.3988529,-71.2059621
MLS Listing,,Multi-Family (2-4 Unit),15 Peavey Ln,Berlin,NH,03570,89900,6,2.0,Berlin,2053,5227,1900,52,44,,Active,,,https://www.redfin.com/NH/Berlin/15-Peavey-Ln-03570/home/88220979,PrimeMLS,4972323,N,Y,44.4759452,-71.1712994
MLS Listing,,Vacant Land,Fish Pond Rd,Columbia,NH,03576,139900,,,Columbia,,566280,,53,,,Active,,,https://www.redfin.com/NH/Columbia/Fish-Pond-Rd-03576/home/88215643,PrimeMLS,4972281,N,Y,44.853258,-71.44034
MLS Listing,,Single Family Residential,454 Willard St,Berlin,NH,03570,189900,3,1.0,Berlin,1352,10018,1910,54,140,,Active,,,https://www.redfin.com/NH/Berlin/454-Willard-St-03570/home/88219167,PrimeMLS,4972261,N,Y,44.4788,-71.1856478
MLS Listing,,Single Family Residential,70 Williams St,Berlin,NH,03570,175000,3,1.0,Berlin,961,4791,1890,55,182,,Active,,,https://www.redfin.com/NH/Berlin/70-Williams-St-03570/home/60347320,PrimeMLS,4971962,N,Y,44.4504618,-71.1925698
MLS Listing,,Single Family Residential,29 Monadnock St,Colebrook,NH,03576,155000,5,2.0,Colebrook,3400,16117,1930,56,46,,Active,,,https://www.redfin.com/NH/Colebrook/29-Monadnock-St-03576/home/88149321,PrimeMLS,4971820,N,Y,44.8951842,-71.4985775
MLS Listing,,Vacant Land,0 US Route 3,Columbia,NH,03590,975900,,,Columbia,,13285800,,56,,,Active,,,https://www.redfin.com/NH/Stratford/0-US-Route-3-03590/home/178291907,PrimeMLS,4971718,N,Y,44.87020018873422,-71.5189159362793
MLS Listing,,Single Family Residential,338 Percy Rd,Stark,NH,03582,949000,7,7.5,Stark,4350,1132560,1900,58,218,,Active,,,https://www.redfin.com/NH/Stark/338-Percy-Rd-03582/home/103450241,PrimeMLS,4971493,N,Y,44.6244955,-71.3875186
MLS Listing,,Single Family Residential,3697 VT RT 102,Brunswick,VT,05905,349000,3,1.0,Brunswick,1626,204732,1979,58,215,,Active,,,https://www.redfin.com/VT/Brunswick/3697-Vermont-102-05905/home/187660644,PrimeMLS,4971478,N,Y,44.708363,-71.6059399
MLS Listing,,Single Family Residential,17 Muzzy Hill Rd,Dummer,NH,03588,479000,3,2.0,Dummer,1400,141570,2023,58,342,,Active,,,https://www.redfin.com/NH/Dummer/17-Muzzy-Hill-Rd-03588/home/60369739,PrimeMLS,4971458,N,Y,44.6133652,-71.2363855
MLS Listing,,Single Family Residential,681 3Rd Ave,Berlin,NH,03570,154500,3,1.5,Berlin,1454,3484,1887,58,106,,Active,,,https://www.redfin.com/NH/Berlin/681-3rd-Ave-03570/home/88218902,PrimeMLS,4971427,N,Y,44.4704451,-71.1891053
MLS Listing,,Single Family Residential,183 Mountain View Rd,Whitefield,NH,03598,495000,6,4.0,Whitefield,2733,121967,1900,62,181,,Active,,,https://www.redfin.com/NH/Whitefield/183-Mountain-View-Rd-03598/home/88187317,PrimeMLS,4971073,N,Y,44.3976715,-71.5805079
MLS Listing,,Single Family Residential,3316 N Main St,Pittsburg,NH,03592,485000,2,1.0,Pittsburg,2560,37026,1963,65,189,,Active,,,https://www.redfin.com/NH/Pittsburg/3316-N-Main-St-03592/home/186740278,PrimeMLS,4970523,N,Y,45.1040498,-71.2774477
MLS Listing,,Single Family Residential,81 Jefferson Rd,Whitefield,NH,03598,1100000,4,2.5,Whitefield,2378,400751,1898,67,463,,Active,,,https://www.redfin.com/NH/Whitefield/81-Jefferson-Rd-03598/home/88187548,PrimeMLS,4970310,N,Y,44.371908,-71.603238
MLS Listing,,Mobile/Manufactured Home,4 Birch St,Colebrook,NH,03576,89900,3,1.0,Colebrook,910,,1979,69,99,,Active,,,https://www.redfin.com/NH/Colebrook/4-Birch-St-03576/home/88148883,PrimeMLS,4970078,N,Y,44.8972377,-71.4909479
MLS Listing,,Vacant Land,New Hampshire Route 26,Colebrook,NH,03576,325000,,,Colebrook,,1759388,,69,,,Active,,,https://www.redfin.com/NH/Colebrook/Unknown-Unknown/home/187469696,PrimeMLS,4970004,N,Y,44.88395589447599,-71.42503158015447
