SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1619 E Madison Rd,Madison,ME,04950,599900,3,2.0,Madison,2600,871200,1920,9,231,,Active,,,https://www.redfin.com/ME/Madison/1619-E-Madison-Rd-04950/home/100372833,MREIS,1577311,N,Y,44.890849,-69.7689626
MLS Listing,,Single Family Residential,26 Cliffside Dr,Saint Albans,ME,04971,699000,8,2.0,Saint Albans,4580,192535,1995,13,153,,Active,,,https://www.redfin.com/ME/St-Albans/26-Cliffside-Dr-04971/home/100034011,MREIS,1577117,N,Y,44.9193013,-69.4691875
MLS Listing,,Mobile/Manufactured Home,2297 Canaan Rd,Hartland,ME,04943,135000,2,2.0,Hartland,931,59677,1993,14,145,,Active,,,https://www.redfin.com/ME/Hartland/2297-Canaan-Rd-04943/home/97677559,MREIS,1577011,N,Y,44.8343007,-69.522816
MLS Listing,,Single Family Residential,145 Davis St,Pittsfield,ME,04967,100000,3,1.5,Pittsfield,1327,13068,1922,14,75,,Active,,,https://www.redfin.com/ME/Pittsfield/145-Davis-St-04967/home/97625074,MREIS,1576990,N,Y,44.7830506,-69.37164
MLS Listing,,Single Family Residential,393 Gilman Pond Rd,New Portland,ME,04961,56500,3,1.0,New Portland,912,10018,1970,15,62,,Active,,,https://www.redfin.com/ME/New-Portland/393-Gilman-Pond-Rd-04961/home/100300339,MREIS,1576902,N,Y,44.9452841,-70.0578849
MLS Listing,,Vacant Land,M8 L59 Beckwith Rd,Cornville,ME,04976,89000,,,Cornville,,316681,,16,,,Active,,,https://www.redfin.com/ME/Cornville/M8-L59-Beckwith-Rd-04976/home/188466565,MREIS,1576791,N,Y,44.8556141,-69.7082825
MLS Listing,,Vacant Land,30 Leighton St,Pittsfield,ME,04967,35000,,,Pittsfield,,12196,,16,,,Active,,,https://www.redfin.com/ME/Pittsfield/30-Leighton-St-04967/home/97624664,MREIS,1576738,N,Y,44.7906194,-69.3687067
MLS Listing,,Single Family Residential,43 Cranberry Dr,Embden,ME,04958,242500,1,1.0,Embden,576,20473,2003,18,421,30,Active,,,https://www.redfin.com/ME/Embden/43-Cranberry-Dr-04958/home/79018608,MREIS,1576672,N,Y,44.896428,-69.897749
MLS Listing,,Vacant Land,00 GREAT  MOOSE DRIVE Dr,Hartland,ME,04943,82000,,,Hartland,,24393,,19,,,Active,,,https://www.redfin.com/ME/Hartland/0-Great-Moose-Dr-04943/home/188346602,MREIS,1576548,N,Y,44.8887286,-69.4646939
MLS Listing,,Single Family Residential,22 Elm St,Fairfield,ME,04937,94500,3,1.0,Fairfield,1000,3484,1900,20,95,,Active,,,https://www.redfin.com/ME/Fairfield/22-Elm-St-04937/home/97699352,MREIS,1576525,N,Y,44.5894057,-69.5996022
MLS Listing,,Mobile/Manufactured Home,104 H Ct,Pittsfield,ME,04967,42900,2,1.0,Pittsfield,980,,1986,20,44,350,Active,,,https://www.redfin.com/ME/Pittsfield/104-H-Ct-04967/home/188326923,MREIS,1576511,N,Y,44.7809977,-69.4000576
MLS Listing,,Single Family Residential,39 Cottage Ln #3,Embden,ME,04958,335000,3,2.0,Embden,1200,87120,1950,20,279,223,Active,,,https://www.redfin.com/ME/Embden/39-Cottage-Ln-04958/unit-3/home/167169196,MREIS,1576447,N,Y,44.925623,-69.953876
MLS Listing,,Vacant Land,M6 Lot40-6 Bombazee Rd,Norridgewock,ME,04957,55000,,,Norridgewock,,34848,,21,,,Active,,,https://www.redfin.com/ME/Norridgewock/6-Bombazee-Rd-04957/home/188310527,MREIS,1576425,N,Y,44.7504221,-69.8577376
MLS Listing,,Single Family Residential,9 Connor Ave,Fairfield,ME,04937,209900,3,1.5,Fairfield,1085,8276,1950,21,193,,Active,,,https://www.redfin.com/ME/Fairfield/9-Connor-Ave-04937/home/97698163,MREIS,1576376,N,Y,44.584459,-69.606232
MLS Listing,,Single Family Residential,315 Fahi Pond Rd,Anson,ME,04958,198000,3,1.0,Anson,1000,609840,2004,21,198,,Active,,,https://www.redfin.com/ME/North-Anson/315-Fahi-Pond-Rd-04958/home/100266667,MREIS,1576339,N,Y,44.8828876,-69.8973248
MLS Listing,,Single Family Residential,0 Little Huston Brook Rd,Concord Twp,ME,04920,350000,1,1.0,Concord Twp,445,4356000,2018,21,787,,Active,,,https://www.redfin.com/ME/Concord/Little-Huston-Brook-RD-04920/home/188224600,MREIS,1576333,N,Y,45.0272695,-69.9279215
MLS Listing,,Single Family Residential,69 Rome Rd,Mercer,ME,04957,289000,2,1.0,Mercer,1050,325393,2021,22,275,,Active,,,https://www.redfin.com/ME/Mercer/69-Rome-Rd-04957/home/85761896,MREIS,1576029,N,Y,44.673383,-69.93984
MLS Listing,,Single Family Residential,333 Main St,Bingham,ME,04920,250000,5,2.0,Bingham,3000,18295,1835,22,83,,Active,,,https://www.redfin.com/ME/Bingham/333-Main-St-04920/home/100270722,MREIS,1574560,N,Y,45.0593402,-69.8818664
MLS Listing,,Single Family Residential,387 Kennebec River Rd,Embden,ME,04958,299000,2,1.0,Embden,864,91911,1986,23,346,,Active,,,https://www.redfin.com/ME/Embden/387-Kennebec-River-Rd-04958/home/85808288,MREIS,1576158,N,Y,44.9124663,-69.8669078
MLS Listing,,Vacant Land,Lots D & E Snow Rd,Saint Albans,ME,04971,75000,,,Saint Albans,,142441,,26,,,Active,,,https://www.redfin.com/ME/St-Albans/Lots-D-E-Snow-Rd-04971/home/186271854,MREIS,1576052,N,Y,44.90535,-69.4238542
MLS Listing,,Vacant Land,Lot D Snow Rd,Saint Albans,ME,04971,48000,,,Saint Albans,,70131,,26,,,Active,,,https://www.redfin.com/ME/St-Albans/Lot-D-Snow-Rd-04971/home/186271853,MREIS,1576047,N,Y,44.90535,-69.4238542
MLS Listing,,Mobile/Manufactured Home,19 West St,Fairfield,ME,04937,85000,2,1.0,Fairfield,720,4791,1967,26,118,,Active,,,https://www.redfin.com/ME/Fairfield/19-West-St-04937/home/97699543,MREIS,1576032,N,Y,44.5860624,-69.6048026
MLS Listing,,Single Family Residential,4 Owens St,Bingham,ME,04920,85000,3,2.0,Bingham,1765,5662,1912,26,48,,Active,,,https://www.redfin.com/ME/Bingham/4-Owens-St-04920/home/100270756,MREIS,1576009,N,Y,45.0542316,-69.8825631
MLS Listing,,Mobile/Manufactured Home,145 Swain Hill Rd,Skowhegan,ME,04976,189000,3,2.0,Skowhegan,1508,81457,2006,27,125,,Active,,,https://www.redfin.com/ME/Skowhegan/145-Swain-Hill-Rd-04976/home/173651613,MREIS,1575887,N,Y,44.7689365,-69.6561462
MLS Listing,,Vacant Land,M5 L22-3-1 Leavitt Dr,Palmyra,ME,04965,54900,,,Palmyra,,496584,,29,,,Active,,,https://www.redfin.com/ME/Palmyra/M5-L22-3-1-Leavitt-DR-04965/home/188165944,MREIS,1575735,N,Y,44.8464519,-69.3586588
MLS Listing,,Single Family Residential,29 Silver St,Skowhegan,ME,04976,130000,4,1.5,Skowhegan,1261,16117,1920,30,103,,Active,,,https://www.redfin.com/ME/Skowhegan/29-Silver-St-04976/home/100273760,MREIS,1575661,N,Y,44.7740804,-69.7271866
MLS Listing,,Vacant Land,MR3 L43.1 Thompson Bridge Rd,Starks,ME,04911,18000,,,Starks,,217800,,30,,,Active,,,https://www.redfin.com/ME/Starks/1-Thompson-Bridge-Rd-04911/home/188158255,MREIS,1575626,N,Y,44.739981,-69.9981553
MLS Listing,,Single Family Residential,282 River Rd,Anson,ME,04958,125000,1,1.0,Anson,552,152460,1990,30,226,,Active,,,https://www.redfin.com/ME/North-Anson/282-River-Rd-04958/home/100266422,MREIS,1575619,N,Y,44.817852,-69.886696
MLS Listing,,Single Family Residential,35 Old Mill Stream Ln,Smithfield,ME,04978,107900,3,1.5,Smithfield,2014,81892,1920,30,54,,Active,,,https://www.redfin.com/ME/Smithfield/35-Old-Mill-Stream-Ln-04978/home/85755528,MREIS,1575565,N,Y,44.6309342,-69.8254043
MLS Listing,,Single Family Residential,13 Webb Ridge Rd,Saint Albans,ME,04971,219500,3,1.0,Saint Albans,1536,130680,1968,30,143,,Active,,,https://www.redfin.com/ME/Saint-Albans/13-Webb-Ridge-Rd-04971/home/100033522,MREIS,1573204,N,Y,44.8868705,-69.4357096
MLS Listing,,Single Family Residential,120 Athens Rd,Harmony,ME,04942,295000,3,1.5,Harmony,2430,261360,1978,32,121,,Active,,,https://www.redfin.com/ME/Harmony/120-Athens-Rd-04942/home/97596627,MREIS,1575493,N,Y,44.9668907,-69.560728
MLS Listing,,Vacant Land,373 Pinnacle Rd,Canaan,ME,04924,24900,,,Canaan,,26136,,33,,,Active,,,https://www.redfin.com/ME/Canaan/373-Pinnacle-Rd-04924/home/179948136,MREIS,1575464,N,Y,44.7879142,-69.5770406
MLS Listing,,Vacant Land,Lot 13 Imagination Ln,Fairfield,ME,04937,49900,,,Fairfield,,95832,,33,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-13-Imagination-LN-Unknown/home/188135460,MREIS,1575427,N,Y,44.5884052,-69.5986469
MLS Listing,,Vacant Land,169 East Shore Rd,Embden,ME,04958,35000,,,Embden,,100187,,33,,,Active,,,https://www.redfin.com/ME/Embden/169-E-Shore-Rd-04958/home/85808760,MREIS,1575435,N,Y,44.9262013,-69.9300522
MLS Listing,,Vacant Land,Lot 12 Imagination Ln,Fairfield,ME,04937,49900,,,Fairfield,,79714,,33,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-12-Imagination-LN-Unknown/home/188134818,MREIS,1575422,N,Y,44.5884052,-69.5986469
MLS Listing,,Vacant Land,Lot 11 Gravel St,Fairfield,ME,04937,49900,,,Fairfield,,80150,,33,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-11-Gravel-ST-Unknown/home/188133621,MREIS,1575400,N,Y,44.5884052,-69.5986469
MLS Listing,,Vacant Land,Lot 10 Gravel St,Fairfield,ME,04937,49900,,,Fairfield,,81457,,33,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-10-Gravel-ST-Unknown/home/188133618,MREIS,1575392,N,Y,44.5884052,-69.5986469
MLS Listing,,Single Family Residential,1509 Embden Pond Rd,Embden,ME,04958,235000,3,1.0,Embden,1284,43560,1950,33,183,217,Active,,,https://www.redfin.com/ME/Embden/1509-Embden-Pond-Rd-04958/home/85808618,MREIS,1575382,N,Y,44.925044,-69.9536015
MLS Listing,,Vacant Land,Lot 9 Easy St,Fairfield,ME,04937,49900,,,Fairfield,,85377,,33,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-9-Easy-ST-04937/home/188133240,MREIS,1575383,N,Y,44.5933,-69.6027333
MLS Listing,,Vacant Land,Lot 4 Easy St,Fairfield,ME,04937,49900,,,Fairfield,,80150,,33,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-4-Easy-ST-04937/home/188132723,MREIS,1575377,N,Y,44.5933,-69.6027333
MLS Listing,,Single Family Residential,1180 Great Moose Dr,Hartland,ME,04943,360000,3,1.5,Hartland,2032,63597,2002,34,177,,Active,,,https://www.redfin.com/ME/Hartland/1180-Great-Moose-Dr-04943/home/66725243,MREIS,1575357,N,Y,44.9198483,-69.4983314
MLS Listing,,Vacant Land,Lot 8 Easy St N,Fairfield,ME,04937,49900,,,Fairfield,,111513,,34,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-8-Easy-ST-N-04937/home/188122032,MREIS,1575354,N,Y,44.5933,-69.6027333
MLS Listing,,Vacant Land,Lot 6 Easy St,Fairfield,ME,04937,49900,,,Fairfield,,92782,,34,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-6-Easy-ST-04937/home/188122031,MREIS,1575350,N,Y,44.5933,-69.6027333
MLS Listing,,Vacant Land,Lot 5 Easy St,Fairfield,ME,04937,49900,,,Fairfield,,80150,,34,,,Active,,,https://www.redfin.com/ME/Fairfield/Lot-5-Easy-ST-04937/home/188121206,MREIS,1575344,N,Y,44.5933,-69.6027333
MLS Listing,,Single Family Residential,746 Kennebec River Rd,Embden,ME,04958,319000,2,1.0,Embden,1120,446490,1987,35,285,,Active,,,https://www.redfin.com/ME/Embden/746-Kennebec-River-Rd-04958/home/85809260,MREIS,1575216,N,Y,44.9363531,-69.8700727
MLS Listing,,Mobile/Manufactured Home,4 Osborne Ct,Fairfield,ME,04937,269900,3,2.0,Fairfield,1200,10890,2023,36,225,,Active,,,https://www.redfin.com/ME/Fairfield/4-Osborne-Ct-04937/home/97697108,MREIS,1575089,N,Y,44.5928462,-69.597158
MLS Listing,,Vacant Land,M10 L30-3 Halls Bridge Rd,Canaan,ME,04924,69995,,,Canaan,,273556,,37,,21,Active,,,https://www.redfin.com/ME/Canaan/M10-L30-3-Halls-Bridge-Rd-04924/home/185452437,MREIS,1574936,N,Y,44.7935581,-69.535329
MLS Listing,,Single Family Residential,54 Corinna Rd,Saint Albans,ME,04971,499900,4,4.0,Saint Albans,4876,113256,1835,39,103,,Active,,,https://www.redfin.com/ME/Saint-Albans/54-Corinna-Rd-04971/home/66679447,MREIS,1574873,N,Y,44.9133595,-69.4061816
MLS Listing,,Vacant Land,Lot 4 Pine Grove Dr,Saint Albans,ME,04971,35000,,,Saint Albans,,38768,,40,,29,Active,,,https://www.redfin.com/ME/St-Albans/4-Pine-Grove-Rd-04971/home/188020468,MREIS,1574753,N,Y,44.9528238,-69.3824803
MLS Listing,,Mobile/Manufactured Home,1586 New Sharon Rd,Starks,ME,04911,125000,2,1.0,Starks,720,679536,1990,41,174,,Active,,,https://www.redfin.com/ME/Starks/1586-New-Sharon-Rd-04911/home/178684886,MREIS,1574724,N,Y,44.715654,-69.955056
MLS Listing,,Vacant Land,0 Curtis St,Pittsfield,ME,04967,1200000,,,Pittsfield,,404672,,41,,,Active,,,https://www.redfin.com/ME/Pittsfield/0-Curtis-St-04967/home/187983000,MREIS,1574698,N,Y,44.7872139,-69.3690232
MLS Listing,,Single Family Residential,45 Madison Ave,Madison,ME,04950,250000,5,2.0,Madison,2304,5662,1925,42,109,,Active,,,https://www.redfin.com/ME/Madison/45-Madison-Ave-04950/home/100371077,MREIS,1574568,N,Y,44.7995154,-69.8818968
MLS Listing,,Vacant Land,16-01 West Rd,Solon,ME,04979,53500,,,Solon,,278784,,42,,,Active,,,https://www.redfin.com/ME/Solon/16-West-Rd-04979/home/187969424,MREIS,1574583,N,Y,44.915666,-69.8242224
MLS Listing,,Single Family Residential,415 Center Rd,Fairfield,ME,04937,325000,3,2.0,Fairfield,1680,22215,1979,42,193,,Active,,,https://www.redfin.com/ME/Fairfield/415-Center-Rd-04937/home/97697664,MREIS,1574547,N,Y,44.600366,-69.6578872
MLS Listing,,Single Family Residential,1232 Beech Hill Rd,Mercer,ME,04957,414900,3,2.0,Mercer,1600,435600,2021,43,259,,Active,,,https://www.redfin.com/ME/Mercer/1232-Beech-Hill-Rd-04957/home/183036120,MREIS,1574404,N,Y,44.6689944,-69.9014987
MLS Listing,,Single Family Residential,417 Main St,Jackman,ME,04945,1500000,1,2.0,Jackman,4878,77101,,43,308,,Active,,,https://www.redfin.com/ME/Jackman/417-Main-St-04945/home/100246107,MREIS,1574393,N,Y,45.6245872,-70.2528669
MLS Listing,,Single Family Residential,417 Great Moose Dr,Hartland,ME,04943,379900,2,1.0,Hartland,1702,33105,1989,43,223,,Active,,,https://www.redfin.com/ME/Hartland/417-Great-Moose-Dr-04943/home/97677888,MREIS,1574388,N,Y,44.901523,-69.4724687
MLS Listing,,Vacant Land,0 Off Shirley Rd,East Moxie Twp,ME,04985,195000,,,East Moxie Twp,,267894,,44,,,Active,,,https://www.redfin.com/ME/East-Moxie-Township/Off-Shirley-RD-04985/home/179648794,MREIS,1574366,N,Y,45.3511617,-69.8842267
MLS Listing,,Single Family Residential,1010 Dexter Rd,Saint Albans,ME,04971,300000,2,1.0,Saint Albans,960,114562,2016,47,313,,Active,,,https://www.redfin.com/ME/Saint-Albans/1010-Dexter-Rd-04971/home/100034286,MREIS,1574138,N,Y,44.961685,-69.334232
MLS Listing,,Single Family Residential,621 Long Pond Rd,Long Pond Twp,ME,04945,450000,4,2.5,Long Pond Twp,2035,74923,2022,47,221,,Active,,,https://www.redfin.com/ME/Long-Pond/621-long-pond-RD-04945/home/184880737,MREIS,1574135,N,Y,45.6214345,-70.0864536
MLS Listing,,Single Family Residential,278 Athens Rd,Harmony,ME,04942,345000,2,2.0,Harmony,2110,220849,2000,49,164,,Active,,,https://www.redfin.com/ME/Harmony/278-Athens-Rd-04942/home/97597125,MREIS,1573987,N,Y,44.9613684,-69.5933271
MLS Listing,,Single Family Residential,446 Mahoney Hill Rd,Bingham,ME,04920,289000,1,0.5,Bingham,468,217800,1975,51,618,,Active,,,https://www.redfin.com/ME/Bingham/446-Mahoney-Hill-Rd-04920/home/100270419,MREIS,1573701,N,Y,45.0370859,-69.8239863
MLS Listing,,Single Family Residential,58 Fairview Ln,Smithfield,ME,04978,325000,2,1.0,Smithfield,1088,5227,1945,51,299,8,Active,,,https://www.redfin.com/ME/Smithfield/58-Fairview-Ln-04978/home/85755701,MREIS,1573678,N,Y,44.622939,-69.8234567
MLS Listing,,Single Family Residential,240 Higgins Rd,Pittsfield,ME,04967,249900,1,,Pittsfield,240,8189280,2022,52,1041,,Active,,,https://www.redfin.com/ME/Pittsfield/240-Higgins-Rd-04967/home/180856312,MREIS,1573613,N,Y,44.7746673,-69.4429293
MLS Listing,,Vacant Land,"lots1,2,2A Father Rasle Rd",Norridgewock,ME,04957,120000,,,Norridgewock,,306662,,52,,,Active,,,https://www.redfin.com/ME/Norridgewock/2-Father-Rasle-Rd-04957/home/187784987,MREIS,1573611,N,Y,44.7527309,-69.8456409
MLS Listing,,Single Family Residential,4 Trudell Rd,New Portland,ME,04961,180000,3,1.5,New Portland,1424,47916,2014,52,126,,Active,,,https://www.redfin.com/ME/New-Portland/4-Trudell-Rd-04961/home/100300747,MREIS,1573607,N,Y,44.9242725,-70.0291224
MLS Listing,,Single Family Residential,244 Bigelow Hill Rd,Norridgewock,ME,04957,599000,3,2.0,Norridgewock,3032,144619,1992,54,198,,Active,,,https://www.redfin.com/ME/Norridgewock/244-Bigelow-Hill-Rd-04957/home/85708467,MREIS,1573517,N,Y,44.700855,-69.742531
MLS Listing,,Single Family Residential,27 Sunset Ln Unit C-10,Smithfield,ME,04978,899000,3,2.5,Smithfield,2500,81021,2017,54,360,83,Active,,,https://www.redfin.com/ME/Smithfield/27-Sunset-LN-04978/unit-C10/home/170570552,MREIS,1573495,N,Y,44.6303411,-69.8294968
MLS Listing,,Mobile/Manufactured Home,699 Pond Rd,Saint Albans,ME,04971,190000,2,2.0,Saint Albans,1248,66646,2003,55,152,33,Active,,,https://www.redfin.com/ME/Saint-Albans/699-Pond-Rd-04971/home/100033286,MREIS,1573399,N,Y,44.93048,-69.466998
MLS Listing,,Single Family Residential,694 Embden Rd,Embden,ME,04958,299900,3,1.0,Embden,1528,1811660,1950,55,196,,Active,,,https://www.redfin.com/ME/Embden/694-Embden-RD-04958/home/187720512,MREIS,1573331,N,Y,44.8928328,-69.9121212
MLS Listing,,Mobile/Manufactured Home,525 Troy Rd,Detroit,ME,04929,275000,3,2.0,Detroit,1904,203425,2005,55,144,,Active,,,https://www.redfin.com/ME/Detroit/525-Troy-Rd-04929/home/100006013,MREIS,1573292,N,Y,44.7250103,-69.3118569
MLS Listing,,Single Family Residential,67 Preble Ave,Anson,ME,04911,290000,4,1.5,Anson,1800,33541,1972,57,161,,Active,,,https://www.redfin.com/ME/Anson/67-Preble-Ave-04911/home/100266837,MREIS,1573160,N,Y,44.807898,-69.8934711
