SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,7 Baker Ave #4,Laconia,NH,03246,200000,2,1.0,Laconia,553,,1927,38,362,500,Active,,,https://www.redfin.com/NH/Laconia/7-Baker-Ave-03246/unit-4/home/188075092,PrimeMLS,4974230,N,Y,43.6093997,-71.459622
MLS Listing,,Condo/Co-op,7 Baker Ave #1,Laconia,NH,03246,200000,2,1.0,Laconia,553,,1927,38,362,500,Active,,,https://www.redfin.com/NH/Laconia/7-Baker-Ave-03246/unit-1/home/188075018,PrimeMLS,4974227,N,Y,43.6093997,-71.459622
MLS Listing,,Vacant Land,15 Red Pine Rd Unit 2 & 3,Meredith,NH,03253,400000,,,Meredith,,330620,,39,,,Active,,,https://www.redfin.com/NH/Meredith/15-Red-Pine-Rd-03253/unit-2-3/home/185322576,PrimeMLS,4951334,N,Y,43.6382199,-71.464073
MLS Listing,,Vacant Land,0 Applewood Ave,Gilmanton,NH,03237,89000,,,Gilmanton,,31363,,41,,,Active,,,https://www.redfin.com/NH/Gilmanton/0-Applewood-Ave-03237/home/187993867,PrimeMLS,4973997,N,Y,43.4526073,-71.4039139
MLS Listing,,Single Family Residential,417 Province Rd,Gilmanton,NH,03237,459900,3,2.0,Gilmanton,1808,130680,1955,41,254,,Active,,,https://www.redfin.com/NH/Gilmanton/417-Province-Rd-03237/home/88040274,PrimeMLS,4973949,N,Y,43.4301092,-71.4159053
MLS Listing,,Single Family Residential,243 Baldwin St,Laconia,NH,03246,299000,3,1.5,Laconia,1300,8712,1915,41,230,,Active,,,https://www.redfin.com/NH/Laconia/243-Baldwin-St-03246/home/96567505,PrimeMLS,4974002,N,Y,43.521706,-71.4595053
MLS Listing,,Mobile/Manufactured Home,23 Liscomb Cir #42,Gilford,NH,03249,139900,2,1.0,Gilford,964,,1973,42,145,340,Active,,,https://www.redfin.com/NH/Gilford/23-Liscomb-Cir-03249/unit-42/home/108647550,PrimeMLS,4973751,N,Y,43.5612128,-71.4354343
MLS Listing,,Single Family Residential,163 Warren St,Laconia,NH,03246,409000,3,2.0,Laconia,1332,106286,2001,42,307,,Active,,,https://www.redfin.com/NH/Laconia/163-Warren-St-03246/home/103711851,PrimeMLS,4973682,N,Y,43.5227296,-71.4556146
MLS Listing,,Single Family Residential,138 Hamwoods Rd,Alton,NH,03809,575000,3,2.5,Alton,2928,257004,2004,43,196,,Active,,,https://www.redfin.com/NH/Alton/138-Hamwoods-Rd-03809/home/108665292,PrimeMLS,4973575,N,Y,43.404454,-71.216601
MLS Listing,,Single Family Residential,58 March Rd,Tilton,NH,03276,485000,3,1.0,Tilton,1499,784080,1945,43,324,,Active,,,https://www.redfin.com/NH/Tilton/58-March-Rd-03276/home/88159393,PrimeMLS,4973505,N,Y,43.4775729,-71.5955069
MLS Listing,,Vacant Land,21 Sawmill Rd,Gilford,NH,03249,375000,,,Gilford,,74052,,43,,,Active,,,https://www.redfin.com/NH/Gilford/21-Sawmill-Rd-03249/home/63528837,PrimeMLS,4973491,N,Y,43.5330691,-71.4381949
MLS Listing,,Multi-Family (2-4 Unit),7 Belknap Mountain Rd,Gilford,NH,03249,1150000,,,Gilford,3781,6534,1840,44,304,,Active,,,https://www.redfin.com/NH/Gilford/7-Belknap-Mountain-Rd-03249/home/174978620,PrimeMLS,4973453,N,Y,43.5477967,-71.4070811
MLS Listing,,Vacant Land,16 Cass Hill Rd,Meredith,NH,03253,299900,,,Meredith,,439084,,44,,,Active,,,https://www.redfin.com/NH/Meredith/16-Cass-Hill-Rd-03253/home/187892521,PrimeMLS,4973446,N,Y,43.6877549,-71.4705141
MLS Listing,,Single Family Residential,82 New Hope Dr,Laconia,NH,03246,600000,4,2.0,Laconia,2360,87120,1978,44,254,,Active,,,https://www.redfin.com/NH/Laconia/82-New-Hope-Dr-03246/home/63530048,PrimeMLS,4973395,N,Y,43.57185,-71.4414539
MLS Listing,,Single Family Residential,12 Pinnacle Park Rd,Meredith,NH,03253,459000,3,2.0,Meredith,1408,393782,1945,44,326,,Active,,,https://www.redfin.com/NH/Meredith/12-Pinnacle-Park-Rd-03253/home/88184974,PrimeMLS,4973389,N,Y,43.650186,-71.469142
MLS Listing,,Townhouse,73 Breckenridge Way #22,Laconia,NH,03246,329900,2,1.5,Laconia,1024,,2013,44,322,250,Active,,,https://www.redfin.com/NH/Laconia/73-Breckenridge-Way-03246/unit-22/home/88115225,PrimeMLS,4973383,N,Y,43.618124,-71.485641
MLS Listing,,Single Family Residential,176 Glidden Rd,Gilford,NH,03249,2495000,4,3.5,Gilford,2528,361548,,45,987,,Active,,,https://www.redfin.com/NH/Gilford/176-Glidden-Rd-03249/home/187872931,PrimeMLS,4973378,N,Y,43.5103416,-71.3242092
MLS Listing,,Single Family Residential,"11, 15, & 18 Barn Ln #6",Center Harbor,NH,03226,950000,11,11.0,Center Harbor,5116,564973,1850,46,186,,Active,,,https://www.redfin.com/NH/Center-Harbor/18-Barn-Ln-03226/unit-6/home/187861142,PrimeMLS,4973335,N,Y,43.7028887,-71.5088332
MLS Listing,,Single Family Residential,35 Kelley Pond Rd,New Hampton,NH,03256,399000,2,1.5,New Hampton,1716,46609,1973,46,233,,Active,,,https://www.redfin.com/NH/New-Hampton/35-Kelley-Pond-Rd-03256/home/174022434,PrimeMLS,4966926,N,Y,43.6166127,-71.6221682
MLS Listing,,Single Family Residential,20 Barnes Ave,Alton,NH,03809,333000,4,2.0,Alton,1313,12196,1961,46,254,,Active,,,https://www.redfin.com/NH/Alton/20-Barnes-Ave-03809/home/88293703,PrimeMLS,4973289,N,Y,43.4524723,-71.2183989
MLS Listing,,Single Family Residential,30 Plymouth St,Meredith,NH,03253,350000,2,2.0,Meredith,1475,4356,1880,47,237,,Active,,,https://www.redfin.com/NH/Meredith/30-Plymouth-St-03253/home/108635228,PrimeMLS,4973278,N,Y,43.6598548,-71.5015023
MLS Listing,,Townhouse,266 N Endicott St #16,Laconia,NH,03246,279000,2,1.5,Laconia,1582,,1987,47,176,225,Active,,,https://www.redfin.com/NH/Laconia/266-Endicott-St-N-03246/unit-16/home/88113868,PrimeMLS,4973219,N,Y,43.6060644,-71.4675433
MLS Listing,,Townhouse,336 Intervale Rd Unit D1,Gilford,NH,03249,474999,3,2.5,Gilford,1376,,1985,48,345,275,Active,,,https://www.redfin.com/NH/Gilford/336-Intervale-Rd-03249/unit-D1/home/96537668,PrimeMLS,4973089,N,Y,43.575836,-71.401235
MLS Listing,,Vacant Land,0 Hollywood Beach Rd #14,Alton,NH,03809,109900,,,Alton,,50965,,48,,,Active,,,https://www.redfin.com/NH/Alton/14-Hollywood-Beach-Rd-03809/unit-14/home/187843926,PrimeMLS,4973064,N,Y,43.3948759,-71.213268
MLS Listing,,Single Family Residential,327 Liberty Hill Rd,Gilford,NH,03249,440000,4,2.5,Gilford,2353,23522,1940,48,187,,Active,,,https://www.redfin.com/NH/Gilford/327-Liberty-Hill-Rd-03249/home/108649551,PrimeMLS,4973016,N,Y,43.5174575,-71.4154898
MLS Listing,,Vacant Land,00 Pinnacle Hill Rd,New Hampton,NH,03256,185000,,,New Hampton,,139827,,48,,,Active,,,https://www.redfin.com/NH/New-Hampton/00-Pinnacle-Hill-RD-03256/home/187840421,PrimeMLS,4972996,N,Y,43.5927316146856,-71.61111561889653
MLS Listing,,Single Family Residential,27 Fair St,Laconia,NH,03246,360000,4,2.0,Laconia,2191,10018,1880,48,164,,Active,,,https://www.redfin.com/NH/Laconia/27-Fair-St-03246/home/96675672,PrimeMLS,4972994,N,Y,43.5221765,-71.4715607
MLS Listing,,Mobile/Manufactured Home,9 Sargent Pl #49,Gilford,NH,03249,239500,2,2.0,Gilford,1056,,2024,48,227,470,Active,,,https://www.redfin.com/NH/Gilford/9-Sargents-Pl-03249/unit-49/home/108648951,PrimeMLS,4972963,N,Y,43.566493,-71.4442831
MLS Listing,,Mobile/Manufactured Home,238 Wellington Dr,Laconia,NH,03246,194900,2,2.0,Laconia,1352,,1994,48,144,466,Active,,,https://www.redfin.com/NH/Laconia/238-Wellington-Dr-03246/home/103712606,PrimeMLS,4972935,N,Y,43.507822,-71.4561768
MLS Listing,,Single Family Residential,82 Timber Ridge Rd,Alton,NH,03810,5890000,5,5.5,Alton,6775,112820,2004,48,869,,Active,,,https://www.redfin.com/NH/Alton-Bay/82-Timber-Ridge-Rd-03810/home/88294159,PrimeMLS,4972933,N,Y,43.5422925,-71.2797355
MLS Listing,,Townhouse,23 Melissa Way Unit B,Laconia,NH,03246,325000,2,1.5,Laconia,1699,,2005,48,191,300,Active,,,https://www.redfin.com/NH/Laconia/23-Melissa-Way-03246/unit-B/home/103711801,PrimeMLS,4972909,N,Y,43.60267,-71.446716
MLS Listing,,Condo/Co-op,131 Lake St #330,Gilford,NH,03249,289900,2,1.0,Gilford,913,,1988,49,318,580,Active,,,https://www.redfin.com/NH/Gilford/131-Lake-ST-03249/unit-330/home/173195612,PrimeMLS,4972792,N,Y,43.56749405555019,-71.44639067230226
MLS Listing,,Single Family Residential,161 Lynnewood Rd,Laconia,NH,03246,649900,3,2.5,Laconia,2560,16552,1981,49,254,,Active,,,https://www.redfin.com/NH/Laconia/161-Lynnewood-Rd-03246/home/96446747,PrimeMLS,4972725,N,Y,43.5390739,-71.4910358
MLS Listing,,Single Family Residential,97 E Side Dr,Alton,NH,03810,2900000,4,3.0,Alton,2153,9147,1895,51,1347,,Active,,,https://www.redfin.com/NH/Alton-Bay/97-E-Side-Dr-03810/home/108665134,PrimeMLS,4972409,N,Y,43.4763426,-71.2340113
MLS Listing,,Single Family Residential,230 E Side Dr,Alton,NH,03810,334900,2,1.0,Alton,1192,11761,1958,53,281,,Active,,,https://www.redfin.com/NH/Alton-Bay/230-E-Side-Dr-03810/home/63512162,PrimeMLS,4972275,N,Y,43.4845319,-71.2352795
MLS Listing,,Single Family Residential,70 Red Gate Ln,Center Harbor,NH,03226,4900000,4,3.0,Center Harbor,2504,683892,1970,54,1957,,Active,,,https://www.redfin.com/NH/Center-Harbor/70-Red-Gate-LN-03226/home/188242245,PrimeMLS,4972237,N,Y,43.692978000001,-71.452813
MLS Listing,,Single Family Residential,22 Baxter Ct,Gilford,NH,03249,929000,5,3.5,Gilford,3956,50093,1991,54,235,,Active,,,https://www.redfin.com/NH/Gilford/22-Baxter-Ct-03249/home/108649105,PrimeMLS,4972154,N,Y,43.5922879,-71.4214376
MLS Listing,,Single Family Residential,134 Black Point Rd,Alton,NH,03810,3670000,3,4.5,Alton,5716,56628,2010,55,642,,Active,,,https://www.redfin.com/NH/Alton-Bay/134-Black-Point-Rd-03810/home/108664955,PrimeMLS,4972116,N,Y,43.5283641,-71.2408783
MLS Listing,,Townhouse,15A Brian Ln Unit 15A,Laconia,NH,03246,269000,2,1.5,Laconia,1000,,1989,55,269,695,Active,,,https://www.redfin.com/NH/Laconia/15-Brian-Ln-03246/unit-15A/home/109163654,MLS PIN,73164514,N,Y,43.5611815,-71.467851
MLS Listing,,Vacant Land,00 Powers Rd,Meredith,NH,03253,4195000,,,Meredith,,92347,,56,,,Active,,,https://www.redfin.com/NH/Meredith/0-Powers-Rd-03253/home/187689418,PrimeMLS,4971863,N,Y,43.6531009,-71.4444388
MLS Listing,,Multi-Family (2-4 Unit),288 Main St,Alton,NH,03809,549900,5,4.0,Alton,2496,73180,1870,56,220,,Active,,,https://www.redfin.com/NH/Alton/288-Main-St-03809/home/88294018,PrimeMLS,4971856,N,Y,43.465006,-71.228609
MLS Listing,,Condo/Co-op,15A Brian Ln,Laconia,NH,03246,269000,2,1.5,Laconia,1000,,1989,56,269,695,Active,,,https://www.redfin.com/NH/Laconia/15-Brian-Ln-03246/unit-A/home/103712350,PrimeMLS,4971725,N,Y,43.560978,-71.468503
MLS Listing,,Mobile/Manufactured Home,9 Sargent Pl #88,Gilford,NH,03249,139000,2,1.5,Gilford,960,,1973,57,145,470,Active,,,https://www.redfin.com/NH/Gilford/9-Sargents-Pl-03249/unit-88/home/108649864,PrimeMLS,4971642,N,Y,43.566493,-71.4442831
MLS Listing,,Single Family Residential,78 Marshall Ct,Laconia,NH,03246,1275000,4,2.0,Laconia,1833,32234,1985,57,696,33,Active,,,https://www.redfin.com/NH/Laconia/78-Marshall-Ct-03246/home/103711290,PrimeMLS,4971593,N,Y,43.5556391,-71.4824595
MLS Listing,,Condo/Co-op,850 Weirs Blvd #6,Laconia,NH,03246,579900,2,1.0,Laconia,520,23522,1940,57,1115,200,Active,,,https://www.redfin.com/NH/Laconia/850-Weirs-Blvd-03246/unit-6/home/96562870,PrimeMLS,4971523,N,Y,43.593501,-71.462782
MLS Listing,,Single Family Residential,13 Church St,Gilmanton,NH,03837,279000,3,1.5,Gilmanton,1400,7405,1920,58,199,,Active,,,https://www.redfin.com/NH/Gilmanton-Iron-Works/13-Church-St-03837/home/88039968,PrimeMLS,4971413,N,Y,43.417097,-71.2950073
MLS Listing,,Vacant Land,0 Nutter Dr #190,Alton,NH,03809,34900,,,Alton,,14810,,58,,23,Active,,,https://www.redfin.com/NH/Alton/0-Nutter-DR-03809/unit-190/home/183328277,PrimeMLS,4971393,N,Y,43.47552458126546,-71.29815576782227
MLS Listing,,Vacant Land,00 White Oak Rd,Barnstead,NH,03225,1455000,,,Barnstead,,5140080,,58,,,Active,,,https://www.redfin.com/NH/Center-Barnstead/0-White-Oak-Rd-03225/home/187656289,PrimeMLS,4971385,N,Y,43.3795694,-71.2584347
MLS Listing,,Multi-Family (5+ Unit),51 Main St,Meredith,NH,03253,1435000,,,Meredith,4333,20473,1900,58,331,,Active,,,https://www.redfin.com/NH/Meredith/51-Main-St-03253/home/108634691,PrimeMLS,4971367,N,Y,43.656515,-71.5014084
MLS Listing,,Mobile/Manufactured Home,35 Circle Dr,Belmont,NH,03220,104900,3,1.0,Belmont,1064,,1984,59,99,430,Active,,,https://www.redfin.com/NH/Belmont/35-Circle-Dr-03220/home/108668761,PrimeMLS,4968465,N,Y,43.4429121,-71.5036193
MLS Listing,,Single Family Residential,19 Ellis Farm Rd,Sanbornton,NH,03269,649900,4,2.5,Sanbornton,2364,37461,2005,60,275,,Active,,,https://www.redfin.com/NH/Sanbornton/19-Ellis-Farm-Rd-03269/home/101836801,PrimeMLS,4971297,N,Y,43.5230542,-71.5252208
MLS Listing,,Condo/Co-op,4 Wren Ln Lot 4,Laconia,NH,03246,499900,3,2.0,Laconia,1424,,2023,61,351,189,Active,,,https://www.redfin.com/NH/Laconia/4-Wren-LN-03246/unit-4/home/187640246,PrimeMLS,4971181,N,Y,43.60242189269597,-71.44880273529053
MLS Listing,,Moorage,73 Weirs Slip Rd Unit I1,Gilford,NH,03249,155000,,,Gilford,,,,61,,167,Active,,,https://www.redfin.com/NH/Gilford/73-Weirs-Rd-03249/unit-I1/home/108649676,PrimeMLS,4971122,N,Y,43.579353,-71.407086
MLS Listing,,Single Family Residential,92 Mallards Lndg,Belmont,NH,03220,474900,2,1.5,Belmont,1056,,1996,62,450,167,Active,,,https://www.redfin.com/NH/Belmont/92-Mallards-Lndg-03220/home/88310475,PrimeMLS,4971101,N,Y,43.4868721,-71.5085337
MLS Listing,,Vacant Land,49 Eaton Ave,Meredith,NH,03253,230000,,,Meredith,,40946,,62,,27,Active,,,https://www.redfin.com/NH/Meredith/49-Eaton-Ave-03253/home/109788254,PrimeMLS,4971096,N,Y,43.638257,-71.460247
MLS Listing,,Multi-Family (5+ Unit),291 N Endicott St,Laconia,NH,03246,5750000,,,Laconia,8538,130680,1972,62,673,,Active,,,https://www.redfin.com/NH/Laconia/291-Endicott-St-N-03246/home/113447028,PrimeMLS,4970962,N,Y,43.6094009,-71.4657307
MLS Listing,,Single Family Residential,39 Dock Rd,Belmont,NH,03220,430000,4,3.0,Belmont,2800,60983,1974,62,154,,Active,,,https://www.redfin.com/NH/Belmont/39-Dock-Rd-03220/home/88310850,PrimeMLS,4970899,N,Y,43.4442634,-71.4349689
MLS Listing,,Single Family Residential,472 Morrill St,Gilford,NH,03249,485000,4,2.0,Gilford,1707,48351,1981,63,284,,Active,,,https://www.redfin.com/NH/Gilford/472-Morrill-St-03249/home/88238611,PrimeMLS,4970710,N,Y,43.5515359,-71.4383726
MLS Listing,,Single Family Residential,74 Lamper Rd,Alton,NH,03809,587900,3,3.0,Alton,3215,159865,1940,64,183,,Active,,,https://www.redfin.com/NH/Alton/74-Lamper-Rd-03809/home/96652824,PrimeMLS,4970565,N,Y,43.441822,-71.2023971
MLS Listing,,Single Family Residential,38 Keyser Rd,Meredith,NH,03253,599000,3,2.0,Meredith,2354,101059,1972,65,254,,Active,,,https://www.redfin.com/NH/Meredith/38-Keyser-Rd-03253/home/96461834,PrimeMLS,4970513,N,Y,43.6764409,-71.490545
MLS Listing,,Single Family Residential,70 Sunset Dr,Belmont,NH,03220,1849999,6,6.0,Belmont,6946,,2023,66,266,50,Active,,,https://www.redfin.com/NH/Belmont/70-Sunset-Dr-03220/home/108668765,PrimeMLS,4970393,N,Y,43.4967318,-71.5121801
MLS Listing,,Single Family Residential,30 Exeter Pl,Laconia,NH,03246,1245000,3,3.0,Laconia,3200,20037,1988,68,389,100,Active,,,https://www.redfin.com/NH/Laconia/30-Exeter-Pl-03246/home/63518330,PrimeMLS,4970263,N,Y,43.5790305,-71.4710569
MLS Listing,,Vacant Land,0 Meeting House Rd #59,Gilmanton,NH,03237,162000,,,Gilmanton,,43560,,68,,,Active,,,https://www.redfin.com/NH/Gilmanton/0-Meeting-House-Rd-03237/unit-59/home/187497531,PrimeMLS,4970163,N,Y,43.3966795,-71.3680869
MLS Listing,,Mobile/Manufactured Home,728 Scenic Rd #106,Laconia,NH,03246,124900,1,1.0,Laconia,328,,1981,69,381,,Active,,,https://www.redfin.com/NH/Laconia/728-Scenic-Rd-03246/unit-106/home/103710403,PrimeMLS,4970136,N,Y,43.6195755,-71.4698264
MLS Listing,,Mobile/Manufactured Home,728 Scenic Rd #102,Laconia,NH,03246,169900,3,1.0,Laconia,545,,1994,69,312,,Active,,,https://www.redfin.com/NH/Laconia/728-Scenic-Rd-03246/unit-102/home/103710418,PrimeMLS,4970133,N,Y,43.6195755,-71.4698264
MLS Listing,,Vacant Land,High Point Dr Lot 17,Alton,NH,03810,639000,,,Alton,,984456,,69,,,Active,,,https://www.redfin.com/NH/Alton-Bay/17-High-Point-Dr-03810/unit-17/home/63533102,PrimeMLS,4969983,N,Y,43.481475,-71.2628498
MLS Listing,,Single Family Residential,28 Dan Kelley Dr,Alton,NH,03810,1095000,5,3.5,Alton,4092,96703,1890,70,268,,Active,,,https://www.redfin.com/NH/Alton-Bay/28-Dan-Kelley-Dr-03810/home/88294312,PrimeMLS,4969935,N,Y,43.4838508,-71.2349137
MLS Listing,,Mobile/Manufactured Home,34 Chickadee Ln Lot 44,Alton,NH,03809,43900,2,1.0,Alton,648,,1960,70,68,350,Active,,,https://www.redfin.com/NH/Alton/34-Chickadee-Ln-03809/unit-44/home/187464026,PrimeMLS,4969932,N,Y,43.438096,-71.1923429
MLS Listing,,Single Family Residential,3 Chester Ln,Center Harbor,NH,03226,459000,7,3.0,Center Harbor,3346,148104,1999,70,137,,Active,,,https://www.redfin.com/NH/Center-Harbor/3-Chester-Ln-03226/home/88162892,PrimeMLS,4969748,N,Y,43.678548,-71.509449
MLS Listing,,Townhouse,42 Akron Way #47,Laconia,NH,03246,299999,2,1.5,Laconia,1024,,2014,70,293,250,Active,,,https://www.redfin.com/NH/Laconia/42-Akron-Way-03246/unit-47/home/88116152,PrimeMLS,4969745,N,Y,43.617406,-71.484812
MLS Listing,,Single Family Residential,36 Eaton Ave,Meredith,NH,03253,750000,4,2.5,Meredith,2248,23086,2023,71,334,,Active,,,https://www.redfin.com/NH/Meredith/36-Eaton-Ave-03253/home/108634991,PrimeMLS,4969720,N,Y,43.6399505,-71.4611215
MLS Listing,,Single Family Residential,127-128 Belknap Point Rd,Gilford,NH,03249,3700000,4,3.5,Gilford,3862,61855,1915,71,958,,Active,,,https://www.redfin.com/NH/Gilford/127-Belknap-Point-Rd-03249/home/108649542,PrimeMLS,4969689,N,Y,43.5860334,-71.3786869
MLS Listing,,Condo/Co-op,206 Granite Rdg,Meredith,NH,03253,650000,2,2.5,Meredith,2300,,2024,71,283,244,Active,,,https://www.redfin.com/NH/Meredith/206-Granite-RDG-03253/home/187441758,PrimeMLS,4969646,N,Y,43.623513078662405,-71.48920149459839
MLS Listing,,Single Family Residential,14 Avery St,Meredith,NH,03253,1490000,5,2.5,Meredith,2850,15681,1915,71,523,,Active,,,https://www.redfin.com/NH/Meredith/14-Avery-St-03253/home/96655633,PrimeMLS,4969643,N,Y,43.6503965,-71.5065423
MLS Listing,,Vacant Land,703 Province Rd #65,Belmont,NH,03220,325000,,,Belmont,,540144,,72,,,Active,,,https://www.redfin.com/NH/Belmont/703-Province-Rd-03220/unit-65/home/179297295,PrimeMLS,4969410,N,Y,43.4623464,-71.4196777
MLS Listing,,Vacant Land,000 Valley Rd,New Durham,NH,03855,107000,,,New Durham,,526204,,74,,,Active,,,https://www.redfin.com/NH/New-Durham/0-Valley-Rd-03855/home/187413776,PrimeMLS,4969338,N,Y,43.4146853,-71.1733243
MLS Listing,,Single Family Residential,2 & 4 Waukewan St,Meredith,NH,03253,1350000,12,10.0,Meredith,4040,16988,1897,75,334,,Active,,,https://www.redfin.com/NH/Meredith/2-Waukewan-St-03253/home/187400613,PrimeMLS,4969255,N,Y,43.6533155,-71.4997463
MLS Listing,,Vacant Land,Main St Lot 6,New Hampton,NH,03256,149900,,,New Hampton,,225205,,75,,,Active,,,https://www.redfin.com/NH/New-Hampton/Main-St-03256/unit-6/home/187397309,PrimeMLS,4969203,N,Y,43.59675192456034,-71.63412956069807
MLS Listing,,Vacant Land,27B Evergreen Dr Lot 27B,New Hampton,NH,03256,199000,,,New Hampton,,430808,,75,,2,Active,,,https://www.redfin.com/NH/New-Hampton/27-Evergreen-Dr-03256/unit-27B/home/187396843,PrimeMLS,4969196,N,Y,43.6391423,-71.5695228
MLS Listing,,Single Family Residential,120-118 Powers Rd,Meredith,NH,03253,4195000,9,5.5,Meredith,6922,92347,1920,75,606,,Active,,,https://www.redfin.com/NH/Meredith/120-Powers-Rd-03253/home/88186662,PrimeMLS,4969177,N,Y,43.6573974,-71.4292278
MLS Listing,,Condo/Co-op,144 Lake St #3,Laconia,NH,03246,375000,2,1.0,Laconia,459,,1910,75,817,139,Active,,,https://www.redfin.com/NH/Laconia/144-Lake-St-03246/unit-3/home/88113632,PrimeMLS,4968885,N,Y,43.56783,-71.448101
MLS Listing,,Townhouse,65 Broadview Dr #3,Laconia,NH,03246,699900,2,2.5,Laconia,1801,,2022,76,389,517,Active,,,https://www.redfin.com/NH/Laconia/65-Broadview-DR-03246/unit-3/home/187384470,MLS PIN,73157064,N,Y,43.605667624415425,-71.46144803306574
MLS Listing,,Townhouse,65 Broadview Dr #4,Laconia,NH,03246,719900,2,2.5,Laconia,1801,,2022,76,400,517,Active,,,https://www.redfin.com/NH/Laconia/65-Broadview-DR-03246/unit-4/home/187384469,MLS PIN,73157066,N,Y,43.60562878045657,-71.46143730422968
MLS Listing,,Vacant Land,160 Bly Ave Lot 160,Alton,NH,03810,39900,,,Alton,,9583,,76,,,Active,,,https://www.redfin.com/NH/Alton/Bly-Ave-03810/unit-160/home/187374107,PrimeMLS,4969008,N,Y,43.47750503157069,-71.29839787063598
MLS Listing,,Single Family Residential,49 Pinecrest Dr,Gilford,NH,03249,499900,4,2.0,Gilford,2556,20037,1967,76,196,,Active,,,https://www.redfin.com/NH/Gilford/49-Pinecrest-Dr-03249/home/96517227,PrimeMLS,4968993,N,Y,43.5406428,-71.4530627
MLS Listing,,Mobile/Manufactured Home,17 Justins Ct #140,Laconia,NH,03246,198000,2,2.0,Laconia,1442,,1990,76,137,956,Active,,,https://www.redfin.com/NH/Laconia/17-Justins-Ct-03246/unit-140/home/187367082,PrimeMLS,4968886,N,Y,43.5051944,-71.4591812
MLS Listing,,Multi-Family (5+ Unit),143-147 Main St Unit 4 & 5,Meredith,NH,03253,1750000,9,1.0,Meredith,10074,27442,1882,76,174,,Active,,,https://www.redfin.com/NH/Meredith/143-S-Main-St-03253/unit-4-5/home/187366297,PrimeMLS,4968872,N,Y,43.6518719,-71.4998356
MLS Listing,,Single Family Residential,50 Mallards Lndg,Belmont,NH,03220,599900,3,2.0,Mallard Landing,1760,,2012,82,341,163,Active,,,https://www.redfin.com/NH/Belmont/50-Mallards-Lndg-03220/home/108669599,MLS PIN,73154247,N,Y,43.4888632,-71.5075481
MLS Listing,,Single Family Residential,136 Evergreen Dr,New Hampton,NH,03256,575000,6,2.5,New Hampton,3103,2178000,1970,83,185,,Active,,,https://www.redfin.com/NH/New-Hampton/136-Evergreen-Dr-03256/home/174022563,PrimeMLS,4968035,N,Y,43.6392789,-71.5663851
MLS Listing,,Condo/Co-op,207 Granite Rdg,Meredith,NH,03253,650000,2,2.5,Meredith,2300,,2024,83,283,244,Active,,,https://www.redfin.com/NH/Meredith/207-Granite-RDG-03253/home/187243370,PrimeMLS,4967990,N,Y,43.62428923883981,-71.48928056011952
MLS Listing,,Condo/Co-op,672 Weirs Blvd #6,Laconia,NH,03246,199900,2,1.0,Laconia,376,,1945,83,532,50,Active,,,https://www.redfin.com/NH/Laconia/672-Weirs-Blvd-03246/unit-6/home/103711357,PrimeMLS,4967977,N,Y,43.5882793,-71.4592081
MLS Listing,,Townhouse,27 Stevens Ave Unit A,Meredith,NH,03253,399900,2,1.5,Meredith,1888,13939,2005,84,212,375,Active,,,https://www.redfin.com/NH/Meredith/27-Stevens-Ave-03253/unit-A/home/187230193,PrimeMLS,4967872,N,Y,43.6522701,-71.4991757
MLS Listing,,Single Family Residential,181 Hermit Woods Rd,Sanbornton,NH,03269,799000,2,1.5,Sanbornton,1609,2256408,2000,84,497,,Active,,,https://www.redfin.com/NH/Sanbornton/181-Hermit-Woods-Rd-03269/home/103016503,PrimeMLS,4967807,N,Y,43.554703,-71.5970789
MLS Listing,,Condo/Co-op,204 Granite Rdg,Meredith,NH,03253,650000,2,2.5,Meredith,2300,,2024,84,283,244,Active,,,https://www.redfin.com/NH/Meredith/204-Granite-RDG-03253/home/187227405,PrimeMLS,4967791,N,Y,43.62400964836839,-71.48895869503774
MLS Listing,,Single Family Residential,98 Collins Brook Rd,Meredith,NH,03253,829000,3,3.5,Meredith,2876,217800,1982,84,288,,Active,,,https://www.redfin.com/NH/Meredith/98-Collins-Brook-Rd-03253/home/96619385,PrimeMLS,4967779,N,Y,43.595612,-71.531113
MLS Listing,,Condo/Co-op,2761 Lake Shore Rd #2,Gilford,NH,03249,499999,3,2.5,Gilford,2097,,1996,85,238,325,Active,,,https://www.redfin.com/NH/Gilford/2761-Lake-Shore-Rd-03249/unit-2/home/108648037,PrimeMLS,4967729,N,Y,43.5665284,-71.339139
MLS Listing,,Single Family Residential,205 Granite Rdg,Meredith,NH,03253,650000,2,2.5,Meredith,2300,,2024,85,283,244,Active,,,https://www.redfin.com/NH/Meredith/205-Granite-RDG-03253/home/187219557,PrimeMLS,4967659,N,Y,43.624196042160506,-71.48923764477533
