SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,157 Main St,Hope,ME,04847,450000,5,2.0,Hope,3211,277041,1915,58,140,,Active,,,https://www.redfin.com/ME/Hope/157-Main-St-04847/home/100122431,MREIS,1572997,N,Y,44.2151577,-69.1912862
MLS Listing,,Single Family Residential,1341 Appleton Rd,Union,ME,04862,1395000,4,2.0,Union,2615,1263240,1814,58,533,,Active,,,https://www.redfin.com/ME/Union/1341-Appleton-Rd-04862/home/97608579,MREIS,1570145,N,Y,44.252792,-69.2778019
MLS Listing,,Single Family Residential,37 Hill St,South Thomaston,ME,04858,418000,3,2.0,South Thomaston,1768,47916,1992,59,236,33,Active,,,https://www.redfin.com/ME/South-Thomaston/37-Hill-St-04858/home/99932143,MREIS,1572931,N,Y,44.0716381,-69.1260354
MLS Listing,,Vacant Land,Lot#9 Ashland Dr,Thomaston,ME,04861,42000,,,Thomaston,,51836,,59,,,Active,,,https://www.redfin.com/ME/Thomaston/Lot9-Ashland-Dr-04861/home/187526508,MREIS,1572214,N,Y,44.0948734,-69.1753971
MLS Listing,,Vacant Land,14 West Meadow Rd,Rockland,ME,04841,79000,,,Rockland,,349786,,62,,,Active,,,https://www.redfin.com/ME/Rockland/14-W-Meadow-Rd-04841/home/100137307,MREIS,1572699,N,Y,44.1107218,-69.1448276
MLS Listing,,Vacant Land,2 Stoney Hill Rd,Rockport,ME,04856,68500,,,Rockport,,62290,,62,,,Active,,,https://www.redfin.com/ME/Rockport/2-Stoney-Hill-Rd-04856/home/107035969,MREIS,1572685,N,Y,44.190209,-69.152586
MLS Listing,,Vacant Land,Lot#19-005 Whitney Rd,Appleton,ME,04862,225000,,,Appleton,,1350360,,63,,,Active,,,https://www.redfin.com/ME/Appleton/5-Whitney-Rd-04862/home/187604025,MREIS,1572529,N,Y,44.3263713,-69.2267974
MLS Listing,,Mobile/Manufactured Home,44 Norwood St,Warren,ME,04864,198000,4,2.0,Warren,1836,20037,1994,68,108,,Active,,,https://www.redfin.com/ME/Warren/44-Norwood-St-04864/home/100257168,MREIS,1571924,N,Y,44.123952,-69.2355426
MLS Listing,,Single Family Residential,216 Birch Ln,Warren,ME,04864,369000,1,1.0,Warren,480,12196,1930,69,769,29,Active,,,https://www.redfin.com/ME/Warren/216-Birch-Ln-04864/home/100254814,MREIS,1572051,N,Y,44.0952146,-69.279368
MLS Listing,,Single Family Residential,580 Sennebec Rd,Union,ME,04862,920000,5,2.5,Union,3464,392040,1930,70,266,,Active,,,https://www.redfin.com/ME/Union/580-Sennebec-Rd-04862/home/97608107,MREIS,1571942,N,Y,44.2322118,-69.2758508
MLS Listing,,Single Family Residential,800 Eastern Rd,Warren,ME,04864,449000,3,2.5,Warren,1785,304920,1985,71,252,,Active,,,https://www.redfin.com/ME/Warren/800-Eastern-Rd-04864/home/100256647,MREIS,1571748,N,Y,44.1474212,-69.2355193
MLS Listing,,Single Family Residential,538 Waldoboro Rd,Washington,ME,04574,650000,4,2.0,Washington,1500,1916640,1870,72,433,,Active,,,https://www.redfin.com/ME/Washington/538-Waldoboro-Rd-04574/home/100201406,MREIS,1571736,N,Y,44.2398638,-69.3804731
MLS Listing,,Single Family Residential,215 Whitney Rd,Appleton,ME,04862,1399900,3,2.5,Appleton,1800,8973360,1820,73,778,,Active,,,https://www.redfin.com/ME/Appleton/215-Whitney-Rd-04862/home/100094900,MREIS,1571601,N,Y,44.329149,-69.2308703
MLS Listing,,Single Family Residential,11 Union St,Camden,ME,04843,525000,5,2.5,Camden,2363,20908,1880,75,222,,Active,,,https://www.redfin.com/ME/Camden/11-Union-St-04843/home/100207492,MREIS,1571500,N,Y,44.2063007,-69.0676925
MLS Listing,,Single Family Residential,674 Pleasant Point Rd,Cushing,ME,04563,1195000,3,4.0,Cushing,2200,119790,1955,76,543,,Active,,,https://www.redfin.com/ME/Cushing/674-Pleasant-Point-Rd-04563/home/85802979,MREIS,1571350,N,Y,43.9860438,-69.2863496
MLS Listing,,Vacant Land,286 Old Union Rd,Washington,ME,04574,1250000,,,Washington,,4826448,,76,,,Active,,,https://www.redfin.com/ME/Washington/286-Old-Union-Rd-04574/home/186109928,MREIS,1571326,N,Y,44.26391,-69.344421
MLS Listing,,Condo/Co-op,21 Michelle Ln #41,Rockport,ME,04856,419000,2,2.0,Rockport,1164,1611720,2013,76,360,545,Active,,,https://www.redfin.com/ME/Rockport/21-Michelle-Ln-04856/unit-41/home/187370132,MREIS,1571283,N,Y,44.1555595,-69.0878493
MLS Listing,,Single Family Residential,34 Waldo Ave,Rockland,ME,04841,699000,3,2.0,Rockland,2178,16552,1991,76,321,,Active,,,https://www.redfin.com/ME/Rockland/34-Waldo-Ave-04841/home/100136938,MREIS,1571253,N,Y,44.1204576,-69.098901
MLS Listing,,Mobile/Manufactured Home,12 Gould St,Camden,ME,04843,270000,3,1.0,Camden,1680,22215,1978,77,161,,Active,,,https://www.redfin.com/ME/Camden/12-Gould-St-04843/home/100207855,MREIS,1571148,N,Y,44.2178108,-69.0767066
MLS Listing,,Single Family Residential,5 Ben Paul Ln,Rockport,ME,04856,624500,3,2.0,Rockport,2700,54014,1997,77,231,29,Active,,,https://www.redfin.com/ME/Rockport/5-Ben-Paul-Ln-04856/home/91494521,MREIS,1571125,N,Y,44.1781074,-69.0834061
MLS Listing,,Vacant Land,42 Wileys Corner Rd,Saint George,ME,04860,389900,,,Saint George,,330184,,78,,,Active,,,https://www.redfin.com/ME/Saint-George/42-Wileys-Corner-Rd-04860/home/100162913,MREIS,1571043,N,Y,44.0215426,-69.200443
MLS Listing,,Single Family Residential,102 Hathorne Point Rd,Cushing,ME,04563,575000,3,2.0,Cushing,1657,122403,1850,78,347,,Active,,,https://www.redfin.com/ME/Cushing/102-Hathorne-Point-Rd-04563/home/85803318,MREIS,1570970,N,Y,43.9995227,-69.2551264
MLS Listing,,Single Family Residential,1844 Clarry Hill Rd,Union,ME,04862,725000,4,2.0,Union,2637,636847,1850,78,275,,Active,,,https://www.redfin.com/ME/Union/1844-Clarry-Hill-Rd-04862/home/97607348,MREIS,1570739,N,Y,44.1781073,-69.2992929
MLS Listing,,Single Family Residential,615 Spruce Head Rd,South Thomaston,ME,04858,239900,2,,South Thomaston,,54450,2021,80,,,Active,,,https://www.redfin.com/ME/South-Thomaston/615-Spruce-Head-Rd-04858/home/187332911,MREIS,1570903,N,Y,44.0165818,-69.1322055
MLS Listing,,Single Family Residential,611 Spruce Head Rd,South Thomaston,ME,04858,399900,4,3.5,South Thomaston,2444,98010,2004,82,164,,Active,,,https://www.redfin.com/ME/South-Thomaston/611-Spruce-Head-Rd-04858/home/99932118,MREIS,1570681,N,Y,44.016791,-69.132194
MLS Listing,,Single Family Residential,1113 Commercial St,Rockport,ME,04856,550000,5,3.5,Rockport,2443,67082,1890,82,225,,Active,,,https://www.redfin.com/ME/Rockport/1113-Commercial-St-04856/home/107035890,MREIS,1570677,N,Y,44.1279272,-69.0968417
MLS Listing,,Single Family Residential,131 Stones Point Rd,Cushing,ME,04563,425000,3,2.0,Cushing,1470,43995,1999,83,289,,Active,,,https://www.redfin.com/ME/Cushing/131-Stones-Point-Rd-04563/home/85803887,MREIS,1570632,N,Y,43.9705443,-69.2840847
MLS Listing,,Single Family Residential,46 Toll Bridge Rd,Thomaston,ME,04861,595000,1,2.5,Thomaston,1428,124146,2021,83,417,,Active,,,https://www.redfin.com/ME/Thomaston/46-Toll-Bridge-Rd-04861/home/100247717,MREIS,1570570,N,Y,44.0772019,-69.2113939
MLS Listing,,Vacant Land,Lot 24 Payson Path,Hope,ME,04847,250000,,,Hope,,283140,,86,,13,Active,,,https://www.redfin.com/ME/Hope/24-Payson-Path-04847/home/187201930,MREIS,1570198,N,Y,44.254057,-69.1761534
MLS Listing,,Single Family Residential,1506 Atlantic Hwy,Warren,ME,04864,499990,3,3.5,Warren,2600,52272,1765,86,192,,Active,,,https://www.redfin.com/ME/Warren/1506-Atlantic-Hwy-04864/home/100256176,MREIS,1570147,N,Y,44.1085988,-69.253502
MLS Listing,,Single Family Residential,49 Teel Cove Rd,Saint George,ME,04860,695000,2,1.0,Saint George,820,21344,1975,89,848,,Active,,,https://www.redfin.com/ME/St-George/49-Teel-Cove-Rd-04860/home/100163634,MREIS,1570021,N,Y,43.9731393,-69.2552148
MLS Listing,,Single Family Residential,24 Killeran Ln,Cushing,ME,04563,595000,3,1.0,Cushing,1500,1510660,1800,90,397,,Active,,,https://www.redfin.com/ME/Cushing/Killeran-Ln-04563/home/85802718,MREIS,1569812,N,Y,44.022162,-69.243872
MLS Listing,,Vacant Land,0 Clark St,Thomaston,ME,04861,159000,,,Thomaston,,467834,,97,,,Active,,,https://www.redfin.com/ME/Thomaston/0-Clark-St-04861/home/183564928,MREIS,1569127,N,Y,44.0874325,-69.1917253
MLS Listing,,Single Family Residential,694 Camden Rd,Hope,ME,04847,438900,5,2.5,Hope,2016,168577,2007,97,218,,Active,,,https://www.redfin.com/ME/Hope/694-Camden-Rd-04847/home/100122740,MREIS,1567642,N,Y,44.2777603,-69.1716816
MLS Listing,,Vacant Land,0 Harbor Rd,Matinicus Isle Plt,ME,04851,49500,,,Matinicus Isle Plt,,196020,,98,,,Active,,,https://www.redfin.com/ME/Matinicus/0-Harbor-Rd-04851/home/186633964,MREIS,1568986,N,Y,43.8632042,-68.8884285
MLS Listing,,Single Family Residential,18 Simmons St,Rockland,ME,04841,325000,2,1.0,Rockland,906,12632,1900,99,359,,Active,,,https://www.redfin.com/ME/Rockland/18-Simmons-St-04841/home/66690181,MREIS,1568512,N,Y,44.1181708,-69.112521
MLS Listing,,Single Family Residential,54 Montgomery Ave,Warren,ME,04864,269000,3,1.0,Warren,1170,32670,1935,102,230,,Active,,,https://www.redfin.com/ME/Warren/54-Montgomery-Ave-04864/home/100257151,MREIS,1568035,N,Y,44.1222916,-69.2327812
MLS Listing,,Single Family Residential,13 Meadow Way,Rockland,ME,04841,335000,3,2.0,Rockland,1404,10018,2000,103,239,,Active,,,https://www.redfin.com/ME/Rockland/13-Meadow-Way-04841/home/100137057,MREIS,1568430,N,Y,44.1177424,-69.125186
MLS Listing,,Condo/Co-op,11 Church St #8,Rockport,ME,04856,2200000,4,4.0,Rockport,6624,20037,1865,103,332,1602,Active,,,https://www.redfin.com/ME/Rockport/11-Church-St-04856/unit-8/home/147710613,MREIS,1568402,N,Y,44.188921,-69.072619
MLS Listing,,Single Family Residential,66 Campground Rd,Appleton,ME,04862,299000,4,1.0,Appleton,1470,261360,1946,104,203,,Active,,,https://www.redfin.com/ME/Appleton/66-Campground-Rd-04862/home/100094748,MREIS,1568367,N,Y,44.3000127,-69.3282826
MLS Listing,,Townhouse,3 School St #16,Vinalhaven,ME,04863,249000,2,1.5,Vinalhaven,1188,3049,1858,105,210,,Active,,,https://www.redfin.com/ME/Vinalhaven/3-School-St-04863/unit-16/home/186416028,MREIS,1568122,N,Y,44.0479333,-68.8269476
MLS Listing,,Single Family Residential,662 Searsmont Rd,Appleton,ME,04862,215000,2,1.0,Appleton,864,43560,1960,106,249,,Active,,,https://www.redfin.com/ME/Appleton/662-Searsmont-Rd-04862/home/100094839,MREIS,1568015,N,Y,44.3034474,-69.2370519
MLS Listing,,Vacant Land,00 Route 17-Augusta Rd,Washington,ME,04574,74900,,,Washington,,566280,,107,,,Active,,,https://www.redfin.com/ME/Washington/Unknown-04574/home/186363967,MREIS,1567928,N,Y,44.2566852,-69.4460424
MLS Listing,,Single Family Residential,205 Young Rd,Vinalhaven,ME,04863,1999999,3,1.0,Vinalhaven,1127,1045440,1850,107,1775,,Active,,,https://www.redfin.com/ME/Vinalhaven/205-Young-Rd-04863/home/97712488,MREIS,1567920,N,Y,44.1023131,-68.8214783
MLS Listing,,Single Family Residential,1319 Oyster River Rd,Warren,ME,04864,475000,4,3.0,Warren,3424,139827,1864,108,139,,Active,,,https://www.redfin.com/ME/Warren/1319-Oyster-River-Rd-04864/home/100254947,MREIS,1565480,N,Y,44.0881225,-69.2131383
MLS Listing,,Multi-Family (2-4 Unit),119 Limerock St,Rockland,ME,04841,549000,9,4.0,Rockland,4115,6098,1850,110,133,,Active,,,https://www.redfin.com/ME/Rockland/119-Limerock-St-04841/home/100136769,MREIS,1567708,N,Y,44.1053466,-69.1160086
MLS Listing,,Single Family Residential,2802 Atlantic Hwy,Warren,ME,04864,595000,3,2.0,Warren,2520,87120,1972,110,236,,Active,,,https://www.redfin.com/ME/Warren/2802-Atlantic-Hwy-04864/home/100254949,MREIS,1567661,N,Y,44.118555,-69.294627
MLS Listing,,Single Family Residential,5 Mountain Arrow Cir,Camden,ME,04843,1675000,4,2.5,Camden,3025,36590,2015,111,554,104,Active,,,https://www.redfin.com/ME/Camden/5-Mountain-Arrow-Cir-04843/home/106934584,MREIS,1567582,N,Y,44.216633,-69.0607738
MLS Listing,,Single Family Residential,650 Rockland St,Rockport,ME,04856,395000,0,1.0,Rockport,4032,52707,1999,111,98,,Active,,,https://www.redfin.com/ME/Rockport/650-Rockland-St-04865/home/186314706,MREIS,1567560,N,Y,44.1814866,-69.13536
MLS Listing,,Single Family Residential,612 S Shore Rd,North Haven,ME,04853,625000,4,3.5,North Haven,2730,213444,2009,113,229,,Active,,,https://www.redfin.com/ME/North-Haven/612-S-Shore-Rd-04853/home/85766563,MREIS,1567301,N,Y,44.1634785,-68.8315812
MLS Listing,,Single Family Residential,51 Deer Run Rd,Saint George,ME,04859,449000,3,2.5,Saint George,2240,161607,2003,114,200,,Active,,,https://www.redfin.com/ME/Spruce-Head/51-Deer-Run-Rd-04859/home/100162543,MREIS,1567156,N,Y,44.0106467,-69.1551321
MLS Listing,,Mobile/Manufactured Home,168 Graylock Rd,Warren,ME,04864,249000,3,2.0,Warren,1512,87120,2008,118,165,,Active,,,https://www.redfin.com/ME/Warren/168-Graylock-Rd-04864/home/100255465,MREIS,1566827,N,Y,44.1678307,-69.2544874
MLS Listing,,Vacant Land,0 Terrier Cir,Rockport,ME,04856,1850000,,,Rockport,,913453,,119,,,Active,,,https://www.redfin.com/ME/Rockport/0-Terrier-Cir-04856/home/186215671,MREIS,1566634,N,Y,44.1403651,-69.0976123
MLS Listing,,Vacant Land,Lot 88 Appleton Ridge Rd,Searsmont,ME,04862,150000,,,Searsmont,,762300,,120,,,Active,,,https://www.redfin.com/ME/Appleton/88-Appleton-Ridge-Rd-04862/home/186203427,MREIS,1566470,N,Y,44.270382,-69.2928933
MLS Listing,,Single Family Residential,,Union,ME,04862,269000,2,,,336,6098,1963,121,801,,Active,,,https://www.redfin.com/ME/Appleton/Undisclosed-address-04862/home/186197286,MREIS,1566405,N,Y,44.3119936,-69.2737949
MLS Listing,,Vacant Land,00 Mountain Arrow Dr,Camden,ME,04843,380000,,,Camden,,117612,,121,,,Active,,,https://www.redfin.com/ME/Camden/0-Mountain-Arrow-Dr-04843/home/183605351,MREIS,1566365,N,Y,44.2158493,-69.0610906
MLS Listing,,Multi-Family (2-4 Unit),94 Depot St,Union,ME,04862,349000,4,2.0,Union,2184,17424,1895,125,160,,Active,,,https://www.redfin.com/ME/Union/94-Depot-St-04862/home/97607929,MREIS,1565725,N,Y,44.2088043,-69.273859
MLS Listing,,Single Family Residential,448 Main Rd,Isle Au Haut,ME,04645,249000,1,1.0,Isle Au Haut,800,13939,1900,128,311,,Active,,,https://www.redfin.com/ME/Isle-Au-Haut/448-Main-Rd-04645/home/186127745,MREIS,1565535,N,Y,44.0767734,-68.6294054
MLS Listing,,Single Family Residential,23 Coopers Ln,North Haven,ME,04853,749000,2,1.0,North Haven,785,36590,1997,131,954,,Active,,,https://www.redfin.com/ME/North-Haven/23-Coopers-Ln-04853/home/85766532,MREIS,1563775,N,Y,44.1486748,-68.8172325
MLS Listing,,Single Family Residential,2620 Sennebec Rd,Appleton,ME,04862,2950000,7,5.5,Appleton,8196,1851300,1840,132,360,,Active,,,https://www.redfin.com/ME/Appleton/2620-Sennebec-Rd-04862/home/100094787,MREIS,1565115,N,Y,44.269748,-69.2526232
MLS Listing,,Vacant Land,TBD Atlantic Quarry Rd,Saint George,ME,04860,45000,,,Saint George,,10018,,138,,,Active,,,https://www.redfin.com/ME/Saint-George/TBD-Atlantic-Quarry-RD-04860/home/186032492,MREIS,1564497,N,Y,43.9546648,-69.2504563
MLS Listing,,Single Family Residential,27 Orne Ln,Cushing,ME,04563,675000,3,2.5,Cushing,2343,43124,1999,140,288,,Active,,,https://www.redfin.com/ME/Cushing/27-Orne-Ln-04563/home/85803349,MREIS,1564307,N,Y,43.9737007,-69.3029675
MLS Listing,,Mobile/Manufactured Home,15 Bay State Rd,Vinalhaven,ME,04863,299000,2,1.0,Vinalhaven,1000,92347,2000,142,299,,Active,,,https://www.redfin.com/ME/Vinalhaven/15-Bay-State-Rd-04863/home/97713290,MREIS,1564108,N,Y,44.0680465,-68.7906503
MLS Listing,,Single Family Residential,197 N Shore Rd,North Haven,ME,04853,1795000,3,2.5,North Haven,3202,646866,2012,144,561,,Active,,,https://www.redfin.com/ME/North-Haven/197-N-Shore-Rd-04853/home/85767026,MREIS,1564008,N,Y,44.168169,-68.866966
MLS Listing,,Single Family Residential,137 Long Cove Rd,Vinalhaven,ME,04863,3450000,3,3.5,Vinalhaven,2640,9583200,2003,145,1307,,Active,,,https://www.redfin.com/ME/Vinalhaven/137-Long-Cove-Rd-04863/home/97713311,MREIS,1563972,N,Y,44.0924541,-68.8859852
MLS Listing,,Mobile/Manufactured Home,4 Benner Rd,Rockland,ME,04841,135000,2,2.0,Rockland,1008,20037,1986,146,134,,Active,,,https://www.redfin.com/ME/Rockland/4-Benner-Rd-04841/home/100137338,MREIS,1563810,N,Y,44.119954,-69.140512
MLS Listing,,Multi-Family (2-4 Unit),20 Elm & 19 Oak St,Rockland,ME,04841,1275000,0,,Rockland,6213,11761,1982,147,205,,Active,,,https://www.redfin.com/ME/Rockland/19-Oak-St-04841/home/185936896,MREIS,1563655,N,Y,44.102877,-69.110034
MLS Listing,,Single Family Residential,146 Gurney St,Rockport,ME,04856,550000,3,2.0,Rockport,2280,265716,2022,148,241,,Active,,,https://www.redfin.com/ME/Rockport/146-Gurney-St-04856/home/113126565,MREIS,1563477,N,Y,44.151278,-69.127724
MLS Listing,,Single Family Residential,34 Harbor Rd,Friendship,ME,04547,495000,4,2.0,Friendship,2251,37897,1900,150,220,,Active,,,https://www.redfin.com/ME/Friendship/34-Harbor-Rd-04547/home/85730729,MREIS,1563317,N,Y,43.981401,-69.333938
MLS Listing,,Single Family Residential,634 Cushing Rd,Friendship,ME,04547,845000,3,3.0,Friendship,3190,3571920,1988,153,265,,Active,,,https://www.redfin.com/ME/Friendship/634-Cushing-Rd-04547/home/85730972,MREIS,1562956,N,Y,44.0158947,-69.2925853
MLS Listing,,Single Family Residential,40 Abenaki Way,Saint George,ME,04860,999000,2,2.0,Saint George,1337,69696,1980,154,747,33,Active,,,https://www.redfin.com/ME/St-George/40-Abenaki-Way-04860/home/178997370,MREIS,1562834,N,Y,43.9751774,-69.2571567
MLS Listing,,Vacant Land,0 Tamarack Trl,Camden,ME,04843,275000,,,Camden,,200375,,155,,67,Active,,,https://www.redfin.com/ME/Camden/0-Tamarack-Trl-04843/home/184110764,MREIS,1562243,N,Y,44.2317885,-69.0824561
MLS Listing,,Vacant Land,Lot #6 Zion Farm Rd,Vinalhaven,ME,04863,68000,,,Vinalhaven,,383328,,158,,,Active,,,https://www.redfin.com/ME/Vinalhaven/Lot-6-Zion-Farm-Rd-04863/home/185802810,MREIS,1562497,N,Y,44.0918698,-68.8605888
MLS Listing,,Single Family Residential,7 Hyler St,Thomaston,ME,04861,835000,3,2.5,Thomaston,3398,10018,1890,159,246,,Active,,,https://www.redfin.com/ME/Thomaston/7-Hyler-St-04861/home/100247497,MREIS,1562391,N,Y,44.0769167,-69.1832298
MLS Listing,,Vacant Land,"Lot 6,7,8 Off Wildwood Ln",Cushing,ME,04563,199000,,,Cushing,,243935,,160,,,Active,,,https://www.redfin.com/ME/Cushing/8-Wildwood-Ln-04563/home/185781701,MREIS,1562356,N,Y,43.9845436,-69.2876372
MLS Listing,,Vacant Land,00 Atlantic Hwy Map4Lot024 Hwy,Warren,ME,04864,325000,,,Warren,,2939864,,163,,,Active,,,https://www.redfin.com/ME/Warren/0-Atlantic-Hwy-04864/home/185737563,MREIS,1561866,N,Y,44.0785718,-69.2189516
MLS Listing,,Single Family Residential,35 Crescent St,Rockland,ME,04841,350000,3,1.0,Rockland,1160,4791,1971,167,302,,Active,,,https://www.redfin.com/ME/Rockland/35-Crescent-St-04841/home/100135196,MREIS,1561582,N,Y,44.0956888,-69.1081479
MLS Listing,,Single Family Residential,111 Davis Point Loop,Friendship,ME,04547,1175000,4,4.0,Friendship,3123,9583,1900,167,376,,Active,,,https://www.redfin.com/ME/Friendship/111-Davis-Point-Loop-04547/home/66955953,MREIS,1561537,N,Y,43.97084,-69.3409
MLS Listing,,Vacant Land,Lot 33 Buttermilk Ln,Thomaston,ME,04861,195000,,,Thomaston,,1298523,,169,,,Active,,,https://www.redfin.com/ME/Thomaston/Lot-33-Buttermilk-LN-04861/home/185655802,MREIS,1561332,N,Y,44.0923786,-69.173789
MLS Listing,,Single Family Residential,77 Cline Rd,Saint George,ME,04859,350000,3,2.0,Saint George,1547,98010,1982,171,226,,Active,,,https://www.redfin.com/ME/Spruce-Head/77-Cline-Rd-04859/home/100162181,MREIS,1561120,N,Y,44.0043597,-69.1531487
MLS Listing,,Vacant Land,Lot 15 New County Rd,Thomaston,ME,04861,1650000,,,Thomaston,,370695,,177,,,Active,,,https://www.redfin.com/ME/Thomaston/15-New-County-Rd-04861/home/185554223,MREIS,1560403,N,Y,44.0827679,-69.168973
MLS Listing,,Single Family Residential,374 West St,Rockport,ME,04856,295000,2,1.0,Rockport,588,52272,2000,177,502,,Active,,,https://www.redfin.com/ME/Rockport/374-West-St-04856/home/185536918,MREIS,1560242,N,Y,44.1846163,-69.111888
MLS Listing,,Single Family Residential,42 High St,Camden,ME,04843,1200000,5,1.5,Camden,3167,82764,1831,180,379,,Active,,,https://www.redfin.com/ME/Camden/42-High-St-04843/home/100208208,MREIS,1560288,N,Y,44.2158327,-69.0602035
MLS Listing,,Vacant Land,0 Roc Crest Dr,Rockport,ME,04856,150000,,,Rockport,,26571,,183,,,Active,,,https://www.redfin.com/ME/Rockport/0-Roc-Crest-Dr-04856/home/185506368,MREIS,1559864,N,Y,44.1908584,-69.072888
MLS Listing,,Single Family Residential,53 Stevens Ln,Cushing,ME,04563,2300000,4,2.5,Cushing,3900,206910,1999,184,590,,Active,,,https://www.redfin.com/ME/Cushing/53-Stevens-Ln-04563/home/66720930,MREIS,1558609,N,Y,43.9809401,-69.2809535
MLS Listing,,Vacant Land,15 (Lot#7) Mountain Arrow Cir,Camden,ME,04843,435000,,,Camden,,27878,,196,,104,Active,,,https://www.redfin.com/ME/Camden/15-Lot7-Mountain-Arrow-Dr-04843/home/185380376,MREIS,1558427,N,Y,44.2183412,-69.0635876
MLS Listing,,Vacant Land,Lot 1 Bristol Dr,Rockport,ME,04856,160000,,,Rockport,,82764,,198,,21,Active,,,https://www.redfin.com/ME/Rockport/1-Bristol-Dr-04856/home/102163020,MREIS,1558207,N,Y,44.1412672,-69.1023675
MLS Listing,,Vacant Land,Lot #2 Bristol Dr,Rockport,ME,04856,265000,,,Rockport,,91476,,198,,,Active,,,https://www.redfin.com/ME/Rockport/2-Bristol-Dr-04856/home/66678348,MREIS,1558206,N,Y,44.1404986,-69.1018573
MLS Listing,,Single Family Residential,377 S Shore Rd,North Haven,ME,04853,8500000,3,1.0,North Haven,861,11630520,1850,198,9872,,Active,,,https://www.redfin.com/ME/North-Haven/377-S-Shore-Rd-04853/home/85766574,MREIS,1558182,N,Y,44.152448,-68.8346059
MLS Listing,,Vacant Land,Map 10-180 Roxmont Rd,Rockport,ME,04856,125000,,,Rockport,,48787,,203,,46,Active,,,https://www.redfin.com/ME/Rockport/10-Roxmont-Rd-04856/home/185312566,MREIS,1557847,N,Y,44.1563084,-69.0818854
MLS Listing,,Vacant Land,0 Bayberry Ln,Rockport,ME,04856,129000,,,Rockport,,60983,,203,,21,Active,,,https://www.redfin.com/ME/Rockport/0-Bayberry-Ln-04856/home/185310640,MREIS,1557796,N,Y,44.137504,-69.1029707
MLS Listing,,Vacant Land,0 Crabtree Rd,Hope,ME,04847,55000,,,Hope,,148104,,206,,,Active,,,https://www.redfin.com/ME/Hope/0-Crabtree-Rd-04847/home/184771211,MREIS,1557463,N,Y,44.2221055,-69.1756788
MLS Listing,,Vacant Land,Lot 10 Linden Ln,Camden,ME,04843,169500,,,Camden,,31363,,206,,,Active,,,https://www.redfin.com/ME/Camden/10-Linden-Ln-04843/home/185274813,MREIS,1557461,N,Y,44.1995139,-69.0623627
MLS Listing,,Single Family Residential,2740 Western Rd,Warren,ME,04864,875000,4,4.0,Warren,1885,5227200,1790,208,464,,Active,,,https://www.redfin.com/ME/Warren/2740-Western-Rd-04864/home/100255381,MREIS,1557379,N,Y,44.1736511,-69.2837234
MLS Listing,,Single Family Residential,162 Old County Rd,Rockport,ME,04856,479000,4,3.5,Rockport,3941,72745,1847,209,122,,Active,,,https://www.redfin.com/ME/Rockport/162-Old-County-Rd-04856/home/107035992,MREIS,1557151,N,Y,44.1352695,-69.0975126
MLS Listing,,Vacant Land,Map R15 Lot 73 Clary Hill Rd,Warren,ME,04864,150000,,,Warren,,52272,,212,,,Active,,,https://www.redfin.com/ME/Warren/73-Clary-Hill-Rd-04864/home/185211250,MREIS,1556901,N,Y,44.1690707,-69.2984262
MLS Listing,,Vacant Land,00 Cushing Rd,Cushing,ME,04563,213000,,,Cushing,,3434705,,220,,,Active,,,https://www.redfin.com/ME/Cushing/00-Cushing-RD-04563/home/184771207,MREIS,1556332,N,Y,44.0137798,-69.2614502
MLS Listing,,Vacant Land,Map 6 Lot 63 Medeika Ln,Washington,ME,04574,105000,,,Washington,,222155,,221,,,Active,,,https://www.redfin.com/ME/Washington/63-Medeika-Ln-04574/home/185123235,MREIS,1556317,N,Y,44.2784978,-69.3755145
MLS Listing,,Vacant Land,Lot 1 BIRCH POINT Ln,South Thomaston,ME,04858,699000,,,South Thomaston,,509651,,222,,,Active,,,https://www.redfin.com/ME/South-Thomaston/Lot-1-BIRCH-POINT-LN-04858/home/185112151,MREIS,1556275,N,Y,44.0384148,-69.1225422
MLS Listing,,Vacant Land,00 Hupper Is,Saint George,ME,04860,795000,,,Saint George,,5227200,,223,,,Active,,,https://www.redfin.com/ME/St-George/0-Huppers-Rd-04860/home/185092792,MREIS,1556076,N,Y,43.941314,-69.2186438
MLS Listing,,Vacant Land,9 Stoney Hill Rd,Rockport,ME,04856,124900,,,Rockport,,148104,,225,,,Active,,,https://www.redfin.com/ME/Rockport/9-Stoney-Hill-Rd-04856/home/101855915,MREIS,1555903,N,Y,44.191781,-69.154724
MLS Listing,,Vacant Land,"Lot 5 Map 105, Cushing Rd",Friendship,ME,04547,185000,,,Friendship,,5227200,,231,,,Active,,,https://www.redfin.com/ME/Friendship/Lot-5-Map-105-Cushing-RD-04547/home/183780132,MREIS,1550842,N,Y,43.9730798,-69.3479838
